confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_person_vs_organization,person_vs_organization,predicted_class,profile_banner_url,profile_image_url,statuses_count,uncertainty_score,url,username,verified
,December 2015,Fatima's Husband. Girl Dad. Son of Immigrants. Dearborn Mayor. Epidemiologist. Policy Nerd. #GoBlue. Personal Account. World Views.,,Abdullah H. Hammoud,,,1197.0,2,"Dearborn, MI",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4731.0,,,ahammoudmi,False
,September 2022,artist,,ahllam,,6758.0,2.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,45.0,,,ahllam_music,False
,July 2020,-أشهَدُ أنَ علياً وَليُ الله . -نِذَرت لخِدمَة حسين عمري . -السَلامُ على آلِ بَيتِ رَسولِ الله . -السَلامُ عَليكَ يا أبا عبدِالله الحُسَين.,,خادمة الحُسين💚⚑,,15800.0,276.0,2,حَيثُ الحُسَين وَ العَبَاس,2,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1318.0,,,ahlulbayt28,False
0.5966716549085017,November 2010,"أحيوا أمرنا رحم الله من أحيا أمرنا""التعليقات المنشورة لا تعبر عن رأي صفحتنا تابعونا على منصة X  @imam_ali_says  @ahlulbayt_says","Revive our matter, may God have mercy on those who revive our matter.” The published comments do not express the opinion of our page. Follow us on the X platform @imam_ali_says @ahlulbayt_says",أهـلُ البـيت,Ahl al-Bayt,,13.0,3,Kuwait,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1315.0,0.4033283450914983,,ahlulbayt_says,False
0.6007351773041574,September 2009,• World’s Premier Islamic English TV Network • The Holy Household for Every Household,• World’s Premier Islamic English TV Network • The Holy Household for Every Household,Ahlulbayt TV,Ahlulbayt TV,,160.0,3,"London, UK",0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1318.0,0.3992648226958426,,ahlulbayttv,False
,January 2023,,,ahmad,,40.0,706.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8.0,,,ahmad76905530,False
,June 2024,,,ahmadreza emz,,8.0,4.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,58.0,,,ahmadrezae88890,False
,February 2020,"Senior Journalist  @IranInternational  TV  iranintl.com/en  @IranIntl_En  interested in EU, Germany, international&Iran affaires, Iaea, Iran nuclear",,Ahmad Samadi,,5188.0,973.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1979.0,,,ahmadsamadi1974,False
0.5966716549085017,September 2014,اللهم اني اتوجه اليك بنبيك نبي الرحمه واهل بيته. الذين اخترتهم على علم على العالمين اللهم لين لي صعوبتها وحزونتها واكفني شرهافإنك الكافي المعافي والغالب القاهر,"Oh God, I turn to you through your Prophet, the Prophet of Mercy, and his family. Those whom I have chosen with greater knowledge than the worlds, O God, ease my difficulty and sorrow and protect me from its evil, for You are the Sufficient, the Healing, the Conqueror, the Conqueror.",غريب طوس,Ghareeb Tous,,27.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1304.0,0.4033283450914983,,ahmedalharbi0_,False
0.5251577936310631,January 2020,"النائب الثاني لحاكم دبي، رئيس مجلس دبي للإعلام   Second Deputy Ruler of Dubai, Chairman of the Dubai Media Council","Second Deputy Ruler of Dubai, Chairman of the Dubai Media Council",Ahmed bin Mohammed,Ahmed bin Mohammed,,22.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,654.0,0.4748422063689369,,ahmedmohammed,False
0.5323130761797898,August 2019,Scout كشاف اللاعبين  اعلامي رياضي sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,Scout Player scout Sports journalist Sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,ahmedstv _احمد سبورت تيفي,ahmedstv _Ahmed Sport TV,385.0,41.0,3,Iraq,1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,102.0,0.4676869238202101,,ahmedstv1,False
0.6004788777820379,March 2012,"Prof. Dr., Uluslararası İlişkiler, Strateji, Ekonomik - Siyasi Risk Analizi; YK Üyesi/MB  @EdamOrg ; RT not endors.; fav  to self","Prof. Dr., Uluslararası İlişkiler, Strateji, Ekonomik - Siyasi Risk Analizi; Board Member/MB @EdamOrg ; RT not endors.; fav to self",Ahmet Kasım Han,Ahmet Kasim Khan,1.0,2390.0,3,"Istanbul, TR",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1307.0,0.3995211222179621,,ahmet_k_han,False
,September 2024,ليس وطني دائما على حق ولكني لا استطيع ان امارس حقاً حقيقياً الا في وطني,,عربستان,,26.0,130.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,210.0,,,ahwaz1925__,False
,April 2012,مدير المركز الأحوازي للإعلام والدراسات الإستراتيجية/ باحث بالشان الايراني، معد ومقدم برنامج #ايران_زووم على قناة @سعودي24.. #الأحواز وطني,,حسن راضي الأحوازي,,5884.0,415.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8467.0,,,ahwazmedia,False
0.5430846074686795,May 2023,Dive into AI with daily insights!  Trending AI news  IT-Specialist at  @desy  Join our tribe!  DM for collab,Dive into AI with daily insights!  Trending AI news  IT-Specialist at  @desy  Join our tribe!  DM for collab,Patrick's AIBuzzNews,Patrick's AIBuzzNews,,582.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1348.0,0.4569153925313205,,aibuzznews,False
,June 2023,Group of passionate Iranian Australians committed to shedding light on the glaring violations of fundamental human rights perpetrated by the Islamic Republic.,,AICA - Australian Iranian Community Alliance,,80.0,67.0,2,Australia,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,272.0,,,aicalliance_,False
0.5135273979297243,October 2022,Never understood anyone but then against all odds it's hard to understand me.,Never understood anyone but then against all odds it's hard to understand me.,Jason Miller,Jason Miller,32.0,182.0,3,"West Union, IA",1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,36.0,0.4864726020702756,,ain4or,False
,November 2021,Stay Up-To-Date About Crypto Airdrops With Airdrop Comet  Contact:  t.me/AirdropCometAd …,,Airdrop Comet | DeFi,,,3.0,2,DeFi,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,126.0,,,airdropcomet,False
0.6004788777820379,December 2015,Empowering modern businesses to grow beyond borders,Empowering modern businesses to grow beyond borders,Airwallex,Airwallex,9375.0,516.0,3,"Melbourne, Victoria",0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1755.0,0.3995211222179621,,airwallex,False
0.5151161140293141,February 2013,"AIS Channel is the leading online platform for surgical training, sharing, and discussion.","AIS Channel is the leading online platform for surgical training, sharing, and discussion.",AIS Channel,AIS Channel,,16.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1349.0,0.4848838859706859,,aischannel,False
,March 2025,,,Abbass Aisha,,59.0,703.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,aishaabbas20560,False
,March 2025,Account auditor,,Maryam shahab,,117.0,1380.0,2,"New York, USA",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,aishaabbass3176,False
,April 2025,"When you are there, all doors open.",,A_K70,,55.0,394.0,2,کرمانشاه,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1300.0,,,aiyankarimi3312,False
,April 2007,الجزيرة.. الرأي والرأي الآخر.. تابع أخبارنا العاجلة على  @AJABreaking,,قناة الجزيرة,,22300000.0,26.0,2,Qatar,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1349.0,,,ajarabic,False
0.5273384531111066,June 2009,I believe in the presence of a truth behind all appearances and illusions without which these will not even appear to exist .,I believe in the presence of a truth behind all appearances and illusions without which these will not even appear to exist .,daniel mabsout,daniel mabsout,430.0,497.0,3,Lebanon,1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1350.0,0.4726615468888934,,ajatashatru,False
,December 2011,@issues  //  @badwolves  // FEWDFWM //,,big boy synthetique,,42300.0,1286.0,2,"Pasadena, CA",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1350.0,,,ajbends,False
0.6139414635610038,December 2008,"Breaking news from around the world. Follow  @AJEnglish  for analysis, videos and more. Join us on Telegram for real-time updates:  t.me/AJENews_Offici …","Breaking news from around the world. Follow  @AJEnglish  for analysis, videos and more. Join us on Telegram for real-time updates:  t.me/AJENews_Offici …",Al Jazeera Breaking News,Al Jazeera Breaking News,,166.0,3,"Doha, Qatar",0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1353.0,0.3860585364389962,,ajenews,False
,February 2023,,,Allbritton Journalism Institute,,1029.0,20.0,2,,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,26.0,,,aji_fellowships,False
0.5139108591696272,November 2011,الصفحة الرسمية لنادي عجمان الثقافي الرياضي- Ajman club official account |  @ajmanclub_en  - Instagram: ajmanclub,The official page of Ajman Cultural and Sports Club - Ajman club official account |  @ajmanclub_en  - Instagram: ajmanclub,نادي عجمان,Ajman Club,,24.0,3,United Arab Emirates - Ajman,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,0.4860891408303728,,ajmanclub,False
0.5354886037988655,December 2017,Official English account of ajman club,Official English account of ajman club,Ajman club - En,Ajman club - In,1274.0,3.0,3,"Ajman, United Arab Emirates",0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1992.0,0.4645113962011344,,ajmanclub_en,False
0.5243881579300467,September 2024,Follow for exclusive news + reports from Alex Jones & others. Support:  TheAlexJonesStore.com &  fightforalex.com   @alexjonesstore,Follow for exclusive news + reports from Alex Jones & others. Support:  TheAlexJonesStore.com &  fightforalex.com   @alexjonesstore,Alex Jones Network,Alex Jones Network,,118.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1348.0,0.4756118420699533,,ajnlive,False
0.505676610517151,March 2009,"Lucky dad of 2. Lesser-half of  @rls2882 . Buy the ticket, take the ride.","Lucky dad of 2. Lesser-half of  @rls2882 . Buy the ticket, take the ride.",Alex Josephson,Alex Josephson,,2812.0,3,NJ / NYC,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8239.0,0.494323389482849,,ajos,False
,February 2010,"AJ+ is a unique digital news and storytelling project promoting human rights and equality, holding power to account, and amplifying the voices of the powerless.",,AJ+,,1200000.0,,2,"Washington, DC",0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1357.0,,,ajplus,False
,January 2011,"Haber, analiz, görüş yazıları, belgeseller. Son dakika haberler ve canlı anlatım adresi:  @AJTCanli . İletişim için:  @AlJazeeraTurk .",,Al Jazeera Türk,,724600.0,7.0,2,"Istanbul, Türkiye",0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1357.0,,,ajturk,False
0.5521324248741633,July 2011,Senior Diplomatic Correspondent  @HuffPost . Writing a book on the Biden administration & Gaza  @WWNorton . He/him.   akbar.ahmed@huffpost.com or akbar.58 on Signal,Senior Diplomatic Correspondent  @HuffPost . Writing a book on the Biden administration & Gaza  @WWNorton . He/him.   akbar.ahmed@huffpost.com or akbar.58 on Signal,Akbar Shahid Ahmed,Akbar Shahid Ahmed,,3880.0,3,"D.C., via Karachi & New Haven.",1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1361.0,0.4478675751258367,,akbarsahmed,False
0.5337727485127985,July 2017,. (خبرفوری) Official account of KhabarFoori . Telegram Channel:  t.me/akhbarefori,. Official account of KhabarFoori. Telegram Channel: t.me/akhbarefori,خبرفوری,breaking news,,34.0,3,iran,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1378.0,0.4662272514872014,,akhbare_fori,False
,October 2016,"eu minto muito bastante   (⁠◕⁠ᴗ⁠◕⁠✿⁠) mutual pra mim é irmã    ele/dele  filho do silêncio, da doença e da cura",,👹 AKUMA 👹,,5372.0,4139.0,2,"Salvador, Brasil",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1386.0,,,akumafeelings,False
0.5424144084248057,June 2013,Iranian Anonymous  #OpIran  We do not need donation اگر اکانتی مورد تایید باشد یا همکار باشیم ، فالو میشود,"Iranian Anonymous #OpIran We do not need donation, if the account is approved or if we are colleagues, it will be followed",AL3,AL3,,25.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,247.0,0.4575855915751943,,al3_hacker,False
,November 2012,د / العملاق ..,,د/العملاق,,111400.0,167.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1386.0,,,al3mlaa81,False
,March 2020,وكيل پایه یک دادگستری ،مدرس دانشگاه و عضو کانون وکلای مرکز,,علی شریف زاده اردکانی,,4540.0,367.0,2,Tehran,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,847.0,,,al_sharifzadeh,False
0.594111755832295,October 2017,"Hello, I'm still here. All that's left of yesterday!","Hello, I'm still here. All that's left of yesterday!",الا‌ تى‌تى,Until then,2447.0,546.0,3,همه‌جا,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1400.0,0.4058882441677049,,ala_ti_ti,False
0.6055322634629661,July 2011,الحساب الرسمي لنادي العين لكرة القدم,The official account of Al Ain Football Club,نادي العين,Al Ain Club,,19.0,3,"Al Ain, U.A.E",0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,0.3944677365370339,,alainfcae,False
0.5454800325337869,October 2010,"Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...","Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...",Pourya,Pooria,2705.0,1428.0,3,"Tehran, Iran",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,0.4545199674662131,,alaki_,False
0.5445628404580931,March 2009,"State & Fed criminal defense trial attorney, Radio & TV legal analyst. KTLA, People, CBS, NBC, BBC Persia, Guardian, Hollywood Reporter, New York Post","State & Fed criminal defense trial attorney, Radio & TV legal analyst. KTLA, People, CBS, NBC, BBC Persia, Guardian, Hollywood Reporter, New York Post","Alaleh Kamran, Esq.","Alaleh Kamran, Esq.",1435.0,1323.0,3,Los Angeles,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5636.0,0.4554371595419069,,alalehkamranlaw,False
0.5996447350737426,November 2009,"Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""","Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""",Alan Perrie 🦁,Alan Perrie 🦁,340.0,5662.0,3,"Birmingham, UK",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,0.4003552649262574,,alan_pez_perrie,False
,January 2025,,,alanciwan ciwan,,33.0,2281.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,,alanciwanc41267,False
,March 2009,"Alan Wake 2 out now on the Epic Games Store, PS5, and Xbox Series X|S. By  @remedygames , presented by  @EpicPublishing . Alan Wake Remastered available now.",,Alan Wake 2,,85000.0,16.0,2,Bright Falls,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1465.0,,,alanwake,False
0.5539926707780679,February 2009,The Arab world’s leading source of global news and opinion.,The Arab world’s leading source of global news and opinion.,Al Arabiya English,Al Arabiya English,,53.0,3,Riyadh,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,0.4460073292219321,,alarabiya_eng,False
0.5966716549085017,April 2014,التلفزيون العربي.. الصورة الأوضح تابعوا تغطيتنا للأخبار العاجلة على مدار الساعة  @Alarabytv_BRK,Arab TV...the clearest picture. Follow our coverage of breaking news around the clock @Alarabytv_BRK,التلفزيون العربي,Arab TV,,11.0,3,"Lusail, Qatar",0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,0.4033283450914983,,alarabytv,False
0.5966716549085017,March 2011,الحساب الرسمي لمجموعة البنك الدولي. رؤيتنا هي خلق عالم خال من الفقر على كوكب صالح للعيش. للاشتراك   wrld.bg/uSI950Lziwe,The official account of the World Bank Group. Our vision is to create a world free of poverty on a livable planet. To subscribe wrld.bg/uSI950Lziwe,مجموعة البنك الدولي,World Bank Group,,313.0,3,,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,0.4033283450914983,,albankaldawli,False
0.5959290392835545,October 2024,I have always loved everything about you. Even what i didn't understand. - Albert Camus,I have always loved everything about you. Even what i didn't understand. - Albert Camus,Albert camus,Albert camus,252.0,6861.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,315.0,0.4040709607164455,,albertcamus7700,False
0.5225338865535006,October 2020,Exploring the nature of reality @  YouTube.com/jessemichels &  open.spotify.com/show/1WqA0m5xT …,Exploring the nature of reality @  YouTube.com/jessemichels &  open.spotify.com/show/1WqA0m5xT …,Jesse Michels,Jesse Michels,,667.0,3,"Austin, TX",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2839.0,0.4774661134464993,,alchemyamerican,False
,April 2007,Typing types. Associate Professor at the University of Lisbon.,,Alcides Fonseca,,1893.0,2921.0,2,"Lisbon, Portugal",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2203.0,,,alcides,False
,August 2012,"Official account of the Ninja A-League  Catch live game coverage, as well as news, ticketing and so much more here.",,Ninja A-League,,28600.0,2092.0,2,Australia,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,,,aleaguewomen,False
0.5262747950447556,May 2012,the other other man that Cameron Poe trusts --- MMA person  @MMAFighting  --- Centennial College Sports Journalism alum ---,the other other man that Cameron Poe trusts --- MMA person  @MMAFighting  --- Centennial College Sports Journalism alum ---,Alexander K Lee,Alexander K Lee,5696.0,613.0,3,,1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1376.0,0.4737252049552444,,alexanderklee,False
0.5396611315071422,June 2023,"He/him. Twin  Woke is an informal adjective that means being aware of and attentive to important issues, especially social and racial injustice.","He/him. Twin  Woke is an informal adjective that means being aware of and attentive to important issues, especially social and racial injustice.",Alexander McPhail,Alexander McPhail,552.0,1816.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1376.0,0.4603388684928577,,alexanderm18395,False
,March 2008,Entrepreneur,,alexerventure,,446.0,6254.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,932.0,,,alexerventure,False
,April 2020,"Cartoonist, comic book artist. Much love to the classical comics. Contact me for commissions.",,Alexey Gorboot,,,242.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2237.0,,,alexeygorboot,False
0.5821846478729408,June 2009,Music Video Director/Producer.  alexferra.com  facebook.com/alexferra  youtube.com/alexferraprodu …,Music Video Director/Producer.  alexferra.com  facebook.com/alexferra  youtube.com/alexferraprodu …,Alex Ferra,Alex Ferra,555.0,78.0,3,Los Angeles,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,462.0,0.4178153521270592,,alexferra,False
0.5333422912462671,May 2012,"Against the darkness, against the force. Independent football writer - the Guardian, The Blizzard etc.; chief editor  @Telesport_hr","Against the darkness, against the force. Independent football writer - the Guardian, The Blizzard etc.; chief editor  @Telesport_hr",Aleksandar Holiga,Aleksandar Holiga,7784.0,492.0,3,"Zagreb, Croatia",1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1376.0,0.4666577087537329,,alexholiga,False
0.5940229425445984,March 2022,"PhD Candidate, Public Health - SBS | @UFPHHP ,  @UFCAM , &  @HPRScholars | Passionate about #ArtsinPublicHealth | No longer on X, find me elsewhere on link below!","PhD Candidate, Public Health - SBS | @UFPHHP ,  @UFCAM , &  @HPRScholars | Passionate about #ArtsinPublicHealth | No longer on X, find me elsewhere on link below!","Alex Rodriguez, MPH","Alex Rodriguez, MPH",1359.0,1692.0,3,"Gainesville, FL",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,914.0,0.4059770574554016,,alexkrodriguez,False
0.5188084391100516,November 2010,on here less frequently |  @defectormedia  | Normal Gossip co-creator/producer | writer ( @harpersbazaarus  @poynter  @catapultstory  +) | she/her,on here less frequently |  @defectormedia  | Normal Gossip co-creator/producer | writer ( @harpersbazaarus  @poynter  @catapultstory  +) | she/her,alex sujong laughlin,alex sujong laughlin,,2325.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,200.0,0.4811915608899484,,alexlaughs,False
,January 2009,"**BREAKING THE LAW** OUT NOW! 'The Alex Marlow Show,'  @BreitbartNews  EIC, 3x-NYT bestseller. “Alex knows it all.” -President Trump",,Alex Marlow,,70000.0,271.0,2,"Chappaquiddick, MA",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7396.0,,,alexmarlow,False
,January 2010,"Humoriste belge...(c'est déjà drôle comme locution, je crois) Sur scène surtout, sur  @RTLFrance  et  @telematin  parfois, ailleurs occasionnellement.",,Alex Vizorek,,108000.0,2657.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,,,alexvizorek,False
,December 2025,I AM ...,,Magol Alfirin,,1.0,30.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,alfirinmag52045,False
0.5039797656888311,June 2014,الصفحة الرسمية لقناة الغدير على منصة اكس ( تويتر سابقا )... تصلك الاخبار اولا باول رابط القناة على التليكرام :  t.me/alghadeertv,The official page of Al-Ghadeer Channel on the X platform (formerly Twitter)... You will receive the latest news. Channel link on Telegram: t.me/alghadeertv,قناة الغدير,Al-Ghadeer Channel,,24.0,3,العراق,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,0.4960202343111689,,alghadeer_tv,False
0.5102565473187035,December 2011,"أهلا بكم على قناة ""الغد"" في إكس.  التردد: نايل سات HD 11900 - V 27500",Welcome to Al-Ghad channel in X.  Frequency: Nilesat HD 11900 - V 27500,قناة الغد,Al-Ghad Channel,,1.0,3,Egypt مصر,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,0.4897434526812965,,alghadtv,False
0.5196162164878139,May 2024,"""Proud Nigerian Technologist  | GIS Expert @ MAU | I love humanity  | Elon Musk is my hero & motive  | Building the future with innovation & heart""","""Proud Nigerian Technologist  | GIS Expert @ MAU | I love humanity  | Elon Musk is my hero & motive  | Building the future with innovation & heart""",Alhassan Hussaini,Alhassan Hussaini,37.0,604.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,158.0,0.4803837835121861,,alhassanhu41917,False
0.5638075718180605,October 2009,The official English account of #Alhilal Saudi Club - Arabic account :  @Alhilal_FC  - Sports Games account :  @Alhilal_SG,The official English account of #Alhilal Saudi Club - Arabic account :  @Alhilal_FC  - Sports Games account :  @Alhilal_SG,AlHilal Saudi Club,AlHilal Saudi Club,,82.0,3,Kingdom of Saudi Arabia,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1384.0,0.4361924281819395,,alhilal_en,False
,April 2009,الحساب الرسمي لنادي الهلال السعودي | English account  @Alhilal_EN  | ألعاب الهلال المختلفة  @Alhilal_SG  | الفئات السنية  @Alhilal_YT,,نادي الهلال السعودي,,,79.0,2,المملكة العربية السعودية,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1384.0,,,alhilal_fc,False
0.5402644390987612,May 2009,الحساب الرسمي لألعاب الهلال المختلفة | The official account of Al-Hilal’s Sports Games  @Alhilal_FC  @Alhilal_EN,The official account for the various Al Hilal games The official account of Al-Hilal’s Sports Games @Alhilal_FC @Alhilal_EN,ألعاب الهلال المختلفة,Various Crescent games,,6.0,3,المملكة العربية السعودية,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2339.0,0.4597355609012388,,alhilal_sg,False
0.5816642483347486,September 2016,"Ambassador of Azerbaijan to Iran and the Permanent Representative to ECO, served as the Consul General to Tabriz & the Ambassador of Azerbaijan to Pakistan","Ambassador of Azerbaijan to Iran and the Permanent Representative to ECO, served as the Consul General to Tabriz & the Ambassador of Azerbaijan to Pakistan",Ali Alizada 🇦🇿,Ali Alizada 🇦🇿,,182.0,3,"Baku, Azerbaijan",1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8912.0,0.4183357516652514,,ali_f_alizada,False
,June 2020,,,paper_jean,,89.0,0.0,2,Islamic Republic of Iran,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,339.0,,,ali_koleini,False
,December 2012,سر سری رد شو و زندگی کن.دقت دق ات میدهد.,,hopkinz,,90.0,128.0,2,shiraz_iran,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1448.0,,,ali_tavakoli_28,False
,November 2021,صبر   instagram.com/ecutfood/profi …,,ایی اِس,,4324.0,4447.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,,,aliam_es,False
,December 2013,"Ph.D. graduate in Materials Science and Engineering, Interested in batteriesand electrochemistry, Posts in Persian and in English, Notifications are off.",,Ali Ansari,,742.0,1928.0,2,"Prague, Czech Republic",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,,,aliansari84,False
,April 2024,ما سر به سر فدایی دین محمدیم...ما را حسین خواند و به این لشکر آمدیم,,ali aref 🇮🇷,,508.0,646.0,2,,2,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,,,aliaref_,False
