Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Golnaz Modarresi Ghavami,https://en.wikipedia.org/wiki/Golnaz_Modarresi_Ghavami,Q5955683,https://www.wikidata.org/wiki/Q5955683,female,linguist,Iran,State College,1966-10-12T00:00:00Z,,
Yahya Modarresi,https://en.wikipedia.org/wiki/Yahya_Modarresi,Q6555544,https://www.wikidata.org/wiki/Q6555544,male,linguist,Iran,Tehran,1945-01-01T00:00:00Z,,
Mohammad Moin,https://en.wikipedia.org/wiki/Mohammad_Moin,Q3318947,https://www.wikidata.org/wiki/Q3318947,male,academic; lexicographer; linguist; literary scholar; translator; writer,Iran,Rasht,1918-04-30T00:00:00Z,,
Davud Monshizadeh,https://en.wikipedia.org/wiki/Davud_Monshizadeh,Q5242146,https://www.wikidata.org/wiki/Q5242146,male,historian; linguist; politician; writer,Iran; Sweden,Tehran,1914-08-29T00:00:00Z,,
Mahshid Moshiri,https://en.wikipedia.org/wiki/Mahshid_Moshiri,Q3277903,https://www.wikidata.org/wiki/Q3277903,female,lexicographer; linguist; novelist; translator; writer,Iran,Tehran,1951-03-21T00:00:00Z,,
Fereydoon Motamed,https://en.wikipedia.org/wiki/Fereydoon_Motamed,Q5444083,https://www.wikidata.org/wiki/Q5444083,male,linguist,Iran,Tehran,1917-10-06T00:00:00Z,,
Khosro Naghed,https://en.wikipedia.org/wiki/Khosro_Naghed,Q340049,https://www.wikidata.org/wiki/Q340049,male,lexicographer; linguist; translator; writer,Iran,Shiraz,1950-01-01T00:00:00Z,,
Abolhassan Najafi,https://en.wikipedia.org/wiki/Abolhassan_Najafi,Q2821696,https://www.wikidata.org/wiki/Q2821696,male,lexicographer; linguist; teacher; translator; writer,Iran,Najaf,1929-06-28T00:00:00Z,,
Amnon Netzer,https://en.wikipedia.org/wiki/Amnon_Netzer,Q2903105,https://www.wikidata.org/wiki/Q2903105,male,historian; journalist; lexicographer; linguist; orientalist; writer,Iran; Israel,Rasht,1934-01-01T00:00:00Z,,
Estiphan Panoussi,https://en.wikipedia.org/wiki/Estiphan_Panoussi,Q1370176,https://www.wikidata.org/wiki/Q1370176,male,philosopher; university teacher,United States,Sanandaj,1935-09-11T00:00:00Z,,
Ebrahim Pourdavoud,https://en.wikipedia.org/wiki/Ebrahim_Pourdavoud,Q3943961,https://www.wikidata.org/wiki/Q3943961,male,academic; essayist; historian; poet; professor; translator; writer,Iran,Rasht,1886-03-04T00:00:00Z,,
Fatemeh Rakeei,https://en.wikipedia.org/wiki/Fatemeh_Rakeei,Q5937101,https://www.wikidata.org/wiki/Q5937101,female,academic; linguist; poet; politician,Iran; Pahlavi dynasty,Zanjan,1954-10-23T00:00:00Z,,
Ali Ashraf Sadeghi,https://en.wikipedia.org/wiki/Ali_Ashraf_Sadeghi,Q5959031,https://www.wikidata.org/wiki/Q5959031,male,lexicographer; linguist,Iran,Qom,1941-05-15T00:00:00Z,,
Kourosh Safavi,https://en.wikipedia.org/wiki/Kourosh_Safavi,Q5962272,https://www.wikidata.org/wiki/Q5962272,male,linguist; translator,Iran; Pahlavi Iran,Tehran,1956-06-27T00:00:00Z,,
Yadollah Samareh,https://en.wikipedia.org/wiki/Yadollah_Samareh,Q6558807,https://www.wikidata.org/wiki/Q6558807,male,linguist; translator; university teacher,Iran,,1932-01-01T00:00:00Z,,
Mandana Seyfeddinipur,https://en.wikipedia.org/wiki/Mandana_Seyfeddinipur,Q54963580,https://www.wikidata.org/wiki/Q54963580,female,linguist,Iran,,1967-01-01T00:00:00Z,,
Jafar Shahidi,https://en.wikipedia.org/wiki/Jafar_Shahidi,Q6121763,https://www.wikidata.org/wiki/Q6121763,male,historian; linguist; translator; writer,Iran,Borujerd,1918-01-01T00:00:00Z,,
Farzad Sharifian,https://en.wikipedia.org/wiki/Farzad_Sharifian,Q5436582,https://www.wikidata.org/wiki/Q5436582,male,linguist; university teacher,Australia; Iran,Australia,1964-03-21T00:00:00Z,,
Sibawayh,https://en.wikipedia.org/wiki/Sibawayh,Q983355,https://www.wikidata.org/wiki/Q983355,male,linguist,,Ardakan,0760-01-01T00:00:00Z,,
Siraj al-Din al-Sakkaki,https://en.wikipedia.org/wiki/Siraj_al-Din_al-Sakkaki,Q719328,https://www.wikidata.org/wiki/Q719328,male,rhetorician,Khwarazmian Empire; Mongol Empire,Khwarazm,1160-05-11T00:00:00Z,,
Omid Tabibzadeh,https://en.wikipedia.org/wiki/Omid_Tabibzadeh,Q5961432,https://www.wikidata.org/wiki/Q5961432,male,essayist; lexicographer; linguist; teacher,Iran,Tehran,1961-05-19T00:00:00Z,,
Ahmad Tafazzoli,https://en.wikipedia.org/wiki/Ahmad_Tafazzoli,Q4695483,https://www.wikidata.org/wiki/Q4695483,male,linguist; writer,Iran,Isfahan,1937-12-16T00:00:00Z,,
Ibn Abi Tahir Tayfur,https://en.wikipedia.org/wiki/Ibn_Abi_Tahir_Tayfur,Q5984161,https://www.wikidata.org/wiki/Q5984161,male,geographer; historian; linguist; poet; writer,Abbasid Caliphate,Baghdad,0819-01-01T00:00:00Z,,
Al-Tha'alibi,https://en.wikipedia.org/wiki/Al-Tha%27alibi,,,,,,,,,
Ehsan Yarshater,https://en.wikipedia.org/wiki/Ehsan_Yarshater,Q924275,https://www.wikidata.org/wiki/Q924275,male,writer,Iran,Hamadan,1920-04-03T00:00:00Z,,
Zabih Behrouz,https://en.wikipedia.org/wiki/Zabih_Behrouz,Q5964170,https://www.wikidata.org/wiki/Q5964170,male,linguist; playwright; poet; writer,Iran,Tehran,1890-07-17T00:00:00Z,,
Al-Zamakhshari,https://en.wikipedia.org/wiki/Al-Zamakhshari,Q482451,https://www.wikidata.org/wiki/Q482451,male,linguist; literary scholar; mufassir; philologist; philosopher; poet; theologian; writer,Abbasid Caliphate,Zamakhshar,1075-03-24T00:00:00Z,,
Behrooz Abdolvand,https://en.wikipedia.org/wiki/Behrooz_Abdolvand,Q28937333,https://www.wikidata.org/wiki/Q28937333,male,economist,Iran,Iran,1956-06-22T00:00:00Z,,
Arash Abizadeh,https://en.wikipedia.org/wiki/Arash_Abizadeh,Q61742811,https://www.wikidata.org/wiki/Q61742811,male,academic; philosopher; political philosopher; political scientist,,,,,
Kaveh L. Afrasiabi,https://en.wikipedia.org/wiki/Kaveh_L._Afrasiabi,Q6379171,https://www.wikidata.org/wiki/Q6379171,male,academic; political scientist,,,1958-01-01T00:00:00Z,,
Mahdi Ahouie,https://en.wikipedia.org/wiki/Mahdi_Ahouie,Q28599683,https://www.wikidata.org/wiki/Q28599683,male,political scientist,,Tehran,1977-01-01T00:00:00Z,,
Alireza Alavitabar,https://en.wikipedia.org/wiki/Alireza_Alavitabar,Q4726865,https://www.wikidata.org/wiki/Q4726865,male,economist; journalist; writer,Iran,Shiraz,1960-01-01T00:00:00Z,,
Nazanin Armanian,https://en.wikipedia.org/wiki/Nazanin_Armanian,Q20972617,https://www.wikidata.org/wiki/Q20972617,female,certified translator; political scientist; university teacher; writer,Iran,Shiraz,1961-01-21T00:00:00Z,nazaninarmanian,https://x.com/nazaninarmanian
Kayhan Barzegar,https://en.wikipedia.org/wiki/Kayhan_Barzegar,Q110430342,https://www.wikidata.org/wiki/Q110430342,male,internationalist,,,,kbarzeg,https://x.com/kbarzeg
Hossein Bashiriyeh,https://en.wikipedia.org/wiki/Hossein_Bashiriyeh,Q10320806,https://www.wikidata.org/wiki/Q10320806,male,historian; philosopher; professor; translator; writer,Iran,Hamadan,1953-01-01T00:00:00Z,,
Nasser Behnegar,https://en.wikipedia.org/wiki/Nasser_Behnegar,Q113772759,https://www.wikidata.org/wiki/Q113772759,male,academic; philosopher; political scientist,,,1963-01-01T00:00:00Z,,
Anoushiravan Ehteshami,https://en.wikipedia.org/wiki/Anoushiravan_Ehteshami,Q4770432,https://www.wikidata.org/wiki/Q4770432,male,political scientist,Iran,,1958-01-01T00:00:00Z,,
Hamid Enayat,https://en.wikipedia.org/wiki/Hamid_Enayat,Q5953377,https://www.wikidata.org/wiki/Q5953377,male,essayist; philosopher; political scientist; translator; writer,Iran,Tehran,1932-01-01T00:00:00Z,,
Nader Entessar,https://en.wikipedia.org/wiki/Nader_Entessar,Q77024431,https://www.wikidata.org/wiki/Q77024431,male,political scientist,Iran,,1948-01-01T00:00:00Z,,
Mohammad Hassan Ghadrdan Gharamaleki,https://en.wikipedia.org/wiki/Mohammad_Hassan_Ghadrdan_Gharamaleki,Q5950439,https://www.wikidata.org/wiki/Q5950439,male,philosopher; political scientist; religious studies scholar,Iran,Tabriz,1965-01-01T00:00:00Z,,
Saeid Golkar,https://en.wikipedia.org/wiki/Saeid_Golkar,Q135258582,https://www.wikidata.org/wiki/Q135258582,male,political scientist,,,,,
Hossein Hafezian,https://en.wikipedia.org/wiki/Hossein_Hafezian,Q5909041,https://www.wikidata.org/wiki/Q5909041,male,political scientist,,,,,
Mohammad-Reza Hafeznia,https://en.wikipedia.org/wiki/Mohammad-Reza_Hafeznia,Q6891637,https://www.wikidata.org/wiki/Q6891637,male,academic; essayist; geographer; geopolitical analyst; writer,Iran,Khorashad,1955-01-01T00:00:00Z,,
Ali Haghshenas,https://en.wikipedia.org/wiki/Ali_Haghshenas,Q7459030,https://www.wikidata.org/wiki/Q7459030,male,essayist; historian; journalist; karateka; kickboxer; lawyer; politician; taekwondo athlete; teacher; writer,Iran,Tehran,1975-10-09T00:00:00Z,,
Davoud Hermidas-Bavand,https://en.wikipedia.org/wiki/Davoud_Hermidas-Bavand,Q5242127,https://www.wikidata.org/wiki/Q5242127,male,politician,Iran,Tehran,1934-11-10T00:00:00Z,,
Seyed Sajjad Izdehi,https://en.wikipedia.org/wiki/Seyed_Sajjad_Izdehi,Q96479514,https://www.wikidata.org/wiki/Q96479514,male,political scientist; religious studies scholar,,Mazandaran Province,,,
Ahmad Khaleghi Damghani,https://en.wikipedia.org/wiki/Ahmad_Khaleghi_Damghani,Q28673234,https://www.wikidata.org/wiki/Q28673234,male,political scientist; politician; writer,,,1958-01-01T00:00:00Z,,
Laleh Khalili,https://en.wikipedia.org/wiki/Laleh_Khalili,Q6480249,https://www.wikidata.org/wiki/Q6480249,female,academic; political scientist,,,1950-01-01T00:00:00Z,,
Elaheh Koulaei,https://en.wikipedia.org/wiki/Elaheh_Koulaei,Q5353137,https://www.wikidata.org/wiki/Q5353137,female,politician,Iran,Tehran,1956-12-17T00:00:00Z,,
Najaf Lakzaee,https://en.wikipedia.org/wiki/Najaf_Lakzaee,Q5943423,https://www.wikidata.org/wiki/Q5943423,male,writer,Iran,,1969-01-01T00:00:00Z,,
Ali Latifiyan,https://en.wikipedia.org/wiki/Ali_Latifiyan,Q111370029,https://www.wikidata.org/wiki/Q111370029,male,political scientist,Iran,Tehran,1968-12-06T00:00:00Z,,
Yassamine Mather,https://en.wikipedia.org/wiki/Yassamine_Mather,Q20111205,https://www.wikidata.org/wiki/Q20111205,female,journalist,,,,,
Ali Mirsepassi,https://en.wikipedia.org/wiki/Ali_Mirsepassi,Q108702784,https://www.wikidata.org/wiki/Q108702784,male,political scientist; sociologist,Iran,,1950-01-01T00:00:00Z,,
Vali Nasr,https://en.wikipedia.org/wiki/Vali_Nasr,Q4115000,https://www.wikidata.org/wiki/Q4115000,male,author; historian; political scientist; professor,United States,Tehran,1960-12-20T00:00:00Z,vali_nasr,https://x.com/vali_nasr
Zahra Nejadbahram,https://en.wikipedia.org/wiki/Zahra_Nejadbahram,Q31069422,https://www.wikidata.org/wiki/Q31069422,female,journalist; political scientist; politician,Iran,,,,
Ardeshir Pashang,https://en.wikipedia.org/wiki/Ardeshir_Pashang,Q87201517,https://www.wikidata.org/wiki/Q87201517,male,political writer; politician; researcher; television personality,,Kermanshah,1979-12-22T00:00:00Z,ardeshirpashang,https://x.com/ardeshirpashang
Siavash Saffari,https://en.wikipedia.org/wiki/Siavash_Saffari,Q108881967,https://www.wikidata.org/wiki/Q108881967,male,political scientist; sociologist,,,,,
Seyed Kazem Seyed Bagheri,https://en.wikipedia.org/wiki/Seyed_Kazem_Seyed_Bagheri,Q96572877,https://www.wikidata.org/wiki/Q96572877,male,religious studies scholar,,Kerman,,,
Fatemeh Shayan,https://en.wikipedia.org/wiki/Fatemeh_Shayan,Q57687785,https://www.wikidata.org/wiki/Q57687785,female,researcher,,,,,
Manshour Varasteh,https://en.wikipedia.org/wiki/Manshour_Varasteh,Q29651710,https://www.wikidata.org/wiki/Q29651710,male,political scientist; writer,Iran,Tehran,,,
Sadegh Zibakalam,https://en.wikipedia.org/wiki/Sadegh_Zibakalam,Q5960943,https://www.wikidata.org/wiki/Q5960943,male,essayist; politician; writer,Iran,Tehran,1948-06-12T00:00:00Z,,
Ali Fathi-Ashtiani,https://en.wikipedia.org/wiki/Ali_Fathi-Ashtiani,Q38639407,https://www.wikidata.org/wiki/Q38639407,male,psychologist; university teacher,,,,,
'Ali ibn al-'Abbas al-Majusi,https://en.wikipedia.org/wiki/%27Ali_ibn_al-%27Abbas_al-Majusi,,,,,,,,,
Fathali M. Moghaddam,https://en.wikipedia.org/wiki/Fathali_M._Moghaddam,Q10404183,https://www.wikidata.org/wiki/Q10404183,male,philosopher; psychologist,Iran,,1950-01-01T00:00:00Z,s,https://x.com/s
Hamidreza Pouretemad,https://en.wikipedia.org/wiki/Hamidreza_Pouretemad,Q22279723,https://www.wikidata.org/wiki/Q22279723,male,physician; psychologist,,,,,
Abu Bakr al-Razi,https://en.wikipedia.org/wiki/Abu_Bakr_al-Razi,Q169234,https://www.wikidata.org/wiki/Q169234,male,chemist; inventor; mathematician; philosopher; physician,,Ray,0866-01-01T00:00:00Z,,
Ali ibn Sahl Rabban al-Tabari,https://en.wikipedia.org/wiki/Ali_ibn_Sahl_Rabban_al-Tabari,Q1393417,https://www.wikidata.org/wiki/Q1393417,male,philosopher; physician; psychologist; scientist,Abbasid Caliphate,Amol,0808-01-01T00:00:00Z,,
Mostafa Tabrizi,https://en.wikipedia.org/wiki/Mostafa_Tabrizi,Q5670005,https://www.wikidata.org/wiki/Q5670005,male,politician,Iran,Bojnord,1945-01-01T00:00:00Z,,
Emad Afroogh,https://en.wikipedia.org/wiki/Emad_Afroogh,Q5368769,https://www.wikidata.org/wiki/Q5368769,male,politician; sociologist; translator,Iran,Shiraz,1958-01-17T00:00:00Z,,
Manuchehr Ashtiani,https://en.wikipedia.org/wiki/Manuchehr_Ashtiani,Q5863674,https://www.wikidata.org/wiki/Q5863674,male,academic; independent scholar; philosopher; sociologist,Iran,Sangelaj,1930-01-01T00:00:00Z,,
Mostafa Azkia,https://en.wikipedia.org/wiki/Mostafa_Azkia,Q5948469,https://www.wikidata.org/wiki/Q5948469,male,sociologist; translator,Iran,Tehran,,,
Asef Bayat,https://en.wikipedia.org/wiki/Asef_Bayat,Q920758,https://www.wikidata.org/wiki/Q920758,male,sociologist; university teacher,Iran,,1954-07-31T00:00:00Z,,
Hajar Chenarani,https://en.wikipedia.org/wiki/Hajar_Chenarani,Q25425205,https://www.wikidata.org/wiki/Q25425205,female,academic; legislator; politician; sociologist,Iran,,1978-01-01T00:00:00Z,,
Mohammad Fazeli,https://en.wikipedia.org/wiki/Mohammad_Fazeli,Q23893971,https://www.wikidata.org/wiki/Q23893971,male,sociologist,Iran,Arak,1974-01-01T00:00:00Z,Mfazeli114,https://x.com/Mfazeli114
Behrooz Ghamari-Tabrizi,https://en.wikipedia.org/wiki/Behrooz_Ghamari-Tabrizi,Q101251475,https://www.wikidata.org/wiki/Q101251475,male,historian; sociologist,Iran,,1960-01-01T00:00:00Z,,
Ali Gheissari,https://en.wikipedia.org/wiki/Ali_Gheissari,Q101439300,https://www.wikidata.org/wiki/Q101439300,male,historian; political scientist; sociologist; university teacher,,,1954-01-01T00:00:00Z,,
Zhina Modares Gorji,https://en.wikipedia.org/wiki/Zhina_Modares_Gorji,Q131389835,https://www.wikidata.org/wiki/Q131389835,female,bookseller,Iran,,,,
Abdollah Guivian,https://en.wikipedia.org/wiki/Abdollah_Guivian,Q64341975,https://www.wikidata.org/wiki/Q64341975,male,sociologist,,,1960-01-01T00:00:00Z,,
Ebrahim Hajiani,https://en.wikipedia.org/wiki/Ebrahim_Hajiani,Q51884407,https://www.wikidata.org/wiki/Q51884407,male,sociologist,,,1967-01-01T00:00:00Z,,
Keyhan Hashemnia,https://en.wikipedia.org/wiki/Keyhan_Hashemnia,Q5925742,https://www.wikidata.org/wiki/Q5925742,male,politician; sociologist,Iran,Astara,1960-08-23T00:00:00Z,,
Farhang Holakouee,https://en.wikipedia.org/wiki/Farhang_Holakouee,Q22278218,https://www.wikidata.org/wiki/Q22278218,male,economist; psychologist; sociologist; writer,Iran,Shiraz,1944-09-01T00:00:00Z,,
Hamidreza Jalaeipour,https://en.wikipedia.org/wiki/Hamidreza_Jalaeipour,Q5949715,https://www.wikidata.org/wiki/Q5949715,male,journalist; politician; sociologist,Iran,Tehran,1957-01-01T00:00:00Z,,
Mohammadreza Jalaeipour,https://en.wikipedia.org/wiki/Mohammadreza_Jalaeipour,Q5955748,https://www.wikidata.org/wiki/Q5955748,male,sociologist,Iran,,1982-01-01T00:00:00Z,,
Anvar Khamei,https://en.wikipedia.org/wiki/Anvar_Khamei,Q5951255,https://www.wikidata.org/wiki/Q5951255,male,activist; economist; journalist; politician; sociologist; translator; writer,Iran,Tehran,1917-03-20T00:00:00Z,,
Seyed Javad Miri,https://en.wikipedia.org/wiki/Seyed_Javad_Miri,Q60285425,https://www.wikidata.org/wiki/Q60285425,male,sociologist; university teacher,,Tabriz,1971-01-01T00:00:00Z,,
Ehsan Naraghi,https://en.wikipedia.org/wiki/Ehsan_Naraghi,Q622194,https://www.wikidata.org/wiki/Q622194,male,sociologist; translator; writer,Iran,Kashan,1926-02-02T00:00:00Z,,
Parviz Piran,https://en.wikipedia.org/wiki/Parviz_Piran,Q7141367,https://www.wikidata.org/wiki/Q7141367,male,sociologist,Iran,Hamadan,1940-01-01T00:00:00Z,,
Ali Rabii,https://en.wikipedia.org/wiki/Ali_Rabii,Q5960495,https://www.wikidata.org/wiki/Q5960495,male,politician; sociologist,Iran,Tehran,1955-12-06T00:00:00Z,,
Ali Rahnema,https://en.wikipedia.org/wiki/Ali_Rahnema,Q5954110,https://www.wikidata.org/wiki/Q5954110,male,economist; historian; sociologist,Iran,,1952-01-01T00:00:00Z,,
Mahmoud Sadri,https://en.wikipedia.org/wiki/Mahmoud_Sadri,Q10858159,https://www.wikidata.org/wiki/Q10858159,male,essayist; professor; sociologist,Iran,,,,
Parvaneh Salahshouri,https://en.wikipedia.org/wiki/Parvaneh_Salahshouri,Q23936531,https://www.wikidata.org/wiki/Q23936531,female,politician; sociologist,Iran,Masjed Soleiman,1964-01-01T00:00:00Z,,
Ali Shariati,https://en.wikipedia.org/wiki/Ali_Shariati,Q317475,https://www.wikidata.org/wiki/Q317475,male,Islamicist; essayist; poet; political activist; sociologist; translator,Iran,Mazinan,1933-11-23T00:00:00Z,,
Nasser Takmil Homayoun,https://en.wikipedia.org/wiki/Nasser_Takmil_Homayoun,Q6967638,https://www.wikidata.org/wiki/Q6967638,male,historian; sociologist,Iran,Qazvin,1936-01-01T00:00:00Z,,
Gholam-Abbas Tavassoli,https://en.wikipedia.org/wiki/Gholam-Abbas_Tavassoli,Q5957832,https://www.wikidata.org/wiki/Q5957832,male,sociologist,Iran,Roshtkhar,1935-05-23T00:00:00Z,,
Al-Biruni (crater),https://en.wikipedia.org/wiki/Al-Biruni_%28crater%29,,,,,,,,,
India (Al-Biruni),https://en.wikipedia.org/wiki/India_%28Al-Biruni%29,,,,,,,,,
The Remaining Signs of Past Centuries,https://en.wikipedia.org/wiki/The_Remaining_Signs_of_Past_Centuries,Q4115019,https://www.wikidata.org/wiki/Q4115019,,,,,,,
Scholars Pavilion,https://en.wikipedia.org/wiki/Scholars_Pavilion,Q25423680,https://www.wikidata.org/wiki/Q25423680,,,,,,,
Template:Avicenna,https://en.wikipedia.org/wiki/Template%3AAvicenna,,,,,,,,,
Avicenna Bay,https://en.wikipedia.org/wiki/Avicenna_Bay,Q141432,https://www.wikidata.org/wiki/Q141432,,,,,,,
Avicenna Cultural and Scientific Foundation,https://en.wikipedia.org/wiki/Avicenna_Cultural_and_Scientific_Foundation,Q23977804,https://www.wikidata.org/wiki/Q23977804,,,,,,,
Avicenna Mausoleum,https://en.wikipedia.org/wiki/Avicenna_Mausoleum,Q5952145,https://www.wikidata.org/wiki/Q5952145,,,,,,,
Avicenna Research Institute,https://en.wikipedia.org/wiki/Avicenna_Research_Institute,Q4828766,https://www.wikidata.org/wiki/Q4828766,,,,,,,
Avicenna Tajik State Medical University,https://en.wikipedia.org/wiki/Avicenna_Tajik_State_Medical_University,Q4449705,https://www.wikidata.org/wiki/Q4449705,,,,,,tajmedun,https://x.com/tajmedun
Avicenne Hospital,https://en.wikipedia.org/wiki/Avicenne_Hospital,Q3145134,https://www.wikidata.org/wiki/Q3145134,,,,,,,
Avicennia,https://en.wikipedia.org/wiki/Avicennia,Q132645,https://www.wikidata.org/wiki/Q132645,,,,,,,
Avicennism,https://en.wikipedia.org/wiki/Avicennism,Q2874323,https://www.wikidata.org/wiki/Q2874323,,,,,,,
Aql bi al-Quwwah,https://en.wikipedia.org/wiki/Aql_bi_al-Quwwah,Q24932502,https://www.wikidata.org/wiki/Q24932502,,,,,,,
Commentary on Anatomy in Avicenna's Canon,https://en.wikipedia.org/wiki/Commentary_on_Anatomy_in_Avicenna%27s_Canon,,,,,,,,,
Floating man,https://en.wikipedia.org/wiki/Floating_man,Q20987798,https://www.wikidata.org/wiki/Q20987798,,philosopher,,,,,
Ibn Sina Academy of Medieval Medicine and Sciences,https://en.wikipedia.org/wiki/Ibn_Sina_Academy_of_Medieval_Medicine_and_Sciences,Q12060658,https://www.wikidata.org/wiki/Q12060658,,,,,,,
Ibn Sina Hospital,https://en.wikipedia.org/wiki/Ibn_Sina_Hospital,Q5984266,https://www.wikidata.org/wiki/Q5984266,,,,,,,
Ibn Sina Medical College,https://en.wikipedia.org/wiki/Ibn_Sina_Medical_College,Q16846790,https://www.wikidata.org/wiki/Q16846790,,,,,,,
The Incoherence of the Philosophers,https://en.wikipedia.org/wiki/The_Incoherence_of_the_Philosophers,Q2736005,https://www.wikidata.org/wiki/Q2736005,,,,,,,
Lenin Peak,https://en.wikipedia.org/wiki/Lenin_Peak,Q838587,https://www.wikidata.org/wiki/Q838587,,,,,,,
The Paris Concilium,https://en.wikipedia.org/wiki/The_Paris_Concilium,Q104845391,https://www.wikidata.org/wiki/Q104845391,,,,,,,
The Physician (2013 film),https://en.wikipedia.org/wiki/The_Physician_%282013_film%29,,,,,,,,,
Proof of the Truthful,https://en.wikipedia.org/wiki/Proof_of_the_Truthful,Q28859691,https://www.wikidata.org/wiki/Q28859691,,,,,,,
Sharh al-Isharat,https://en.wikipedia.org/wiki/Sharh_al-Isharat,Q22948907,https://www.wikidata.org/wiki/Q22948907,,,,,,,
Summa Grammatica (John of Dacia),https://en.wikipedia.org/wiki/Summa_Grammatica_%28John_of_Dacia%29,,,,,,,,,
Mausoleum of Omar Khayyám,https://en.wikipedia.org/wiki/Mausoleum_of_Omar_Khayy%C3%A1m,,,,,,,,,
Omar Khayyam (crater),https://en.wikipedia.org/wiki/Omar_Khayyam_%28crater%29,,,,,,,,,
Omar Khayyam Square,https://en.wikipedia.org/wiki/Omar_Khayyam_Square,Q4115745,https://www.wikidata.org/wiki/Q4115745,,,,,,,
Rubaiyat of Omar Khayyam,https://en.wikipedia.org/wiki/Rubaiyat_of_Omar_Khayyam,Q1059358,https://www.wikidata.org/wiki/Q1059358,,,,,,,
Kerry Wendell Thornley,https://en.wikipedia.org/wiki/Kerry_Wendell_Thornley,Q320281,https://www.wikidata.org/wiki/Q320281,male,writer,United States,Los Angeles,1938-04-17T00:00:00Z,,
Abu Zayd al-Balkhi,https://en.wikipedia.org/wiki/Abu_Zayd_al-Balkhi,Q335516,https://www.wikidata.org/wiki/Q335516,male,architect; geographer; mathematician; physicist,Samanid Empire,Balkh,0850-01-01T00:00:00Z,,
Buzurg ibn Shahriyar,https://en.wikipedia.org/wiki/Buzurg_ibn_Shahriyar,Q3110028,https://www.wikidata.org/wiki/Q3110028,male,explorer; geographer; traveler; writer,Iran,,0900-01-01T00:00:00Z,,
Ibn al-Faqih,https://en.wikipedia.org/wiki/Ibn_al-Faqih,Q2372133,https://www.wikidata.org/wiki/Q2372133,male,explorer; geographer; historian,Iran,Hamadan,http://www.wikidata.org/.well-known/genid/8d2e9acc52b6f36097abd91862559a68,,
Ibn Khordadbeh,https://en.wikipedia.org/wiki/Ibn_Khordadbeh,Q380004,https://www.wikidata.org/wiki/Q380004,male,geographer; historian; musician; writer,Abbasid Caliphate,Khorasan,0820-01-01T00:00:00Z,,
Istakhri,https://en.wikipedia.org/wiki/Istakhri,Q287479,https://www.wikidata.org/wiki/Q287479,male,cartographer; geographer; traveler,Samanid Empire,Istakhr,0850-01-01T00:00:00Z,,
Qudama ibn Ja'far,https://en.wikipedia.org/wiki/Qudama_ibn_Ja%27far,,,,,,,,,
Ahmad ibn Rustah,https://en.wikipedia.org/wiki/Ahmad_ibn_Rustah,Q269296,https://www.wikidata.org/wiki/Q269296,male,explorer; geographer; traveler; writer,Samanid Empire,Isfahan,http://www.wikidata.org/.well-known/genid/4d057e3ce319f127d844a54a43ace359,,
Al-Karaji,https://en.wikipedia.org/wiki/Al-Karaji,Q461062,https://www.wikidata.org/wiki/Q461062,male,mathematician,Abbasid Caliphate,Karaj,0953-04-18T00:00:00Z,,
Abu al-Hasan al-Tabari,https://en.wikipedia.org/wiki/Abu_al-Hasan_al-Tabari,Q4116951,https://www.wikidata.org/wiki/Q4116951,male,physician; scientist,,Amol,0950-01-01T00:00:00Z,,
Abu al-Qasim Muqane'i,https://en.wikipedia.org/wiki/Abu_al-Qasim_Muqane%27i,,,,,,,,,
Abu Bakr Rabee Ibn Ahmad Al-Akhawyni Bokhari,https://en.wikipedia.org/wiki/Abu_Bakr_Rabee_Ibn_Ahmad_Al-Akhawyni_Bokhari,Q20987720,https://www.wikidata.org/wiki/Q20987720,male,physician,Iran,Bukhara,,,
Abu Mansur Muwaffaq,https://en.wikipedia.org/wiki/Abu_Mansur_Muwaffaq,Q923759,https://www.wikidata.org/wiki/Q923759,male,inventor; physician; writer,,Herat,1000-01-01T00:00:00Z,,
Abu ul-Ala Shirazi,https://en.wikipedia.org/wiki/Abu_ul-Ala_Shirazi,Q4670477,https://www.wikidata.org/wiki/Q4670477,male,physician,Iran,Shiraz,,,
'Ubayd Allah ibn Bakhtishu,https://en.wikipedia.org/wiki/%27Ubayd_Allah_ibn_Bakhtishu,,,,,,,,,
Ibn Abi al-Ashʿath,https://en.wikipedia.org/wiki/Ibn_Abi_al-Ash%CA%BFath,,,,,,,,,
Ibrahim ibn Baks,https://en.wikipedia.org/wiki/Ibrahim_ibn_Baks,Q5984792,https://www.wikidata.org/wiki/Q5984792,male,physician; teacher; translator,Iraq,Baghdad,,,
Ibn Marzuban,https://en.wikipedia.org/wiki/Ibn_Marzuban,Q16199772,https://www.wikidata.org/wiki/Q16199772,male,physician; theologian,Iran,Isfahan,,,
Abu Sahl 'Isa ibn Yahya al-Masihi,https://en.wikipedia.org/wiki/Abu_Sahl_%27Isa_ibn_Yahya_al-Masihi,,,,,,,,,
Al-Natili,https://en.wikipedia.org/wiki/Al-Natili,Q4703021,https://www.wikidata.org/wiki/Q4703021,male,physician,Iran,,0901-01-01T00:00:00Z,,
Qumri,https://en.wikipedia.org/wiki/Qumri,Q4116613,https://www.wikidata.org/wiki/Q4116613,male,physician,Iran,,,,
