username,display_name,description,followers_count,following_count,statuses_count,verified,created_at,location,url,profile_image_url,profile_banner_url,description_en,display_name_en,predicted_class,confidence_level,prob_0,prob_1,prob_2,uncertainty_score
_thejimbo_,Jimbo! 🌈🕕🌞,«ستادِ کیوت‌سازیِ توئیتر»      ممکنه دیر جواب بدم، معذرت می‌خوام ⁦,757.0,237.0,,False,October 2012,سرزمین غیرمادری,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"""Twitter Kiotization Staff"" I may reply late, I'm sorry",Jimbo! 🌈🕕🌞,1,0.7092024941767205,0.29079750582327946,0.7092024941767205,,0.29079750582327946
afshinagin62,Afshin Agin,افشین آگین | دانش‌آموخته مهندسی برق کنترل | معمار، متخصص و مدیر سابق پروژه های اقتصاد مقاومتی در سطح ملی تا آخرین نفس مدافع انقلاب و حقوق ملت ایران,2330.0,7152.0,5197.0,False,February 2017,جمهوری اسلامی ایران,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Afshin Agin Graduated in Electrical Control Engineering Architect, specialist and former manager of resistance economy projects at the national level until his last breath, defender of the revolution and the rights of the Iranian nation",Afshin Agin,1,0.7094487453349209,0.29055125466507914,0.7094487453349209,,0.29055125466507914
ahmedkroy,Ahmed Roy,Screenwriter | Film Director | MAMI Festival Award Winner,564.0,466.0,1304.0,False,March 2012,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Screenwriter | Film Director | MAMI Festival Award Winner,Ahmed Roy,0,0.7104965894114402,0.7104965894114402,0.2895034105885598,,0.2895034105885598
_shahaf_,Shahaf,"✡︎ • mentally in the 22nd century • data scientist in finance •  @bualumni  • talking about tech, consumer apps, quantum computing, culture, and shit like that",257.0,1970.0,786.0,False,December 2024,nyc,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"✡︎ • mentally in the 22nd century • data scientist in finance •  @bualumni  • talking about tech, consumer apps, quantum computing, culture, and shit like that",Shahaf,0,0.7144682143471991,0.7144682143471991,0.2855317856528009,,0.2855317856528009
abba3pakbin,Abbas Pakbin,شاعر و ترانه سرا...وگاهی تریدر...  به زودی پروردگارت آنقدر برای تو معجزه خواهد کرد که خشنود شوی.. سوره ضحی آیه 5,77.0,826.0,1122.0,False,March 2021,در پناه خدا,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Poet and songwriter... and sometimes a trader... Soon your Lord will perform so many miracles for you that you will be pleased... Surah Al-Zuhi verse 5,Abbas Pakbin,1,0.714553589582598,0.28544641041740204,0.714553589582598,,0.28544641041740204
alanbro79651597,Alan Brown,,0.0,11.0,0.0,False,August 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alan Brown,0,0.7147914698885378,0.7147914698885378,0.28520853011146213,,0.2852085301114622
abasiabbassi,Shahram Abbassi,استاد سابق دانشگاه فردوسی# استاد مدعو در دانشگاه وسترن کانادا,516.0,369.0,241.0,False,April 2015,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Former professor of Ferdowsi University# Visiting professor at Western University of Canada,Shahram Abbassi,1,0.716965581317982,0.28303441868201795,0.716965581317982,,0.28303441868201795
abdollahram,Abdollah Ramezanzadeh,استادیار بازنشسته دانشکده حقوق و علوم سیاسی دانشگاه تهران.  مسئولیتی در قبال نظراتی که کاربران زیر توییت‌هایم می‌نویسند ندارم. Retweet is not endorsement,,1102.0,3497.0,False,April 2015,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Retired Assistant Professor, Faculty of Law and Political Sciences, University of Tehran.  I am not responsible for the comments that users write under my tweets. Retweet is not endorsement",Abdollah Ramezanzadeh,1,0.7173738673172139,0.28262613268278614,0.7173738673172139,,0.28262613268278614
ajenews,Al Jazeera Breaking News,"Breaking news from around the world. Follow  @AJEnglish  for analysis, videos and more. Join us on Telegram for real-time updates:  t.me/AJENews_Offici …",,166.0,1353.0,False,December 2008,"Doha, Qatar",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Breaking news from around the world. Follow  @AJEnglish  for analysis, videos and more. Join us on Telegram for real-time updates:  t.me/AJENews_Offici …",Al Jazeera Breaking News,0,0.7183925604227803,0.7183925604227803,0.28160743957721973,,0.2816074395772197
ahlulbayt__313,Ahlul•Bayt ♡ 📚,Student of Ahlulbayt (A.S)   This Page Is For All tiktok.com/@the_great_muh …,8520.0,5043.0,2370.0,False,October 2016,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Student of Ahlulbayt (A.S)   This Page Is For All tiktok.com/@the_great_muh …,Ahlul•Bayt ♡ 📚,0,0.7184596936096372,0.7184596936096372,0.2815403063903628,,0.28154030639036276
alikarimdoost91,علی کریمدوست پهمدانی,پیج اصلی علی کریمدوست پهمدانی,554.0,7490.0,4649.0,False,September 2025,"Irani, Brasil",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Main page of Ali Karimdoost Pahmdani,Ali Karimdoost Pahmdani,1,0.7205492228920415,0.2794507771079585,0.7205492228920415,,0.2794507771079585
alirezanader,Alireza Nader علیرضا نادر,"Former researcher at RAND, FDD, CNA, US Treasury",,5090.0,1154.0,False,February 2012,"Washington, DC",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Former researcher at RAND, FDD, CNA, US Treasury",Alireza Nader Alireza Nader,1,0.7211068975824273,0.2788931024175727,0.7211068975824273,,0.2788931024175727
105_sakariyou,Sakariyou_105,باغیرتان ایران همراه با قیام‌سپید ب رهبری دکترسایان برای پایان دادن به حکومت خامنه‌ای نامرد   پیام دهید به,100.0,428.0,271.0,False,October 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Together with the White Uprising led by Dr. Sayan, send a message to",Sakariyou_105,1,0.7215974449217609,0.2784025550782391,0.7215974449217609,,0.2784025550782391
adamhimmelsbach,Adam Himmelsbach,Celtics writer for The Boston Globe.    adam.himmelsbach@globe.com,,612.0,5022.0,False,September 2011,Boston,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Celtics writer for The Boston Globe.    adam.himmelsbach@globe.com,Adam Himmelsbach,0,0.721871722555078,0.721871722555078,0.27812827744492197,,0.27812827744492197
ahsan2026bs,Muhammad Hassan (Ahsan),An Ordinary Caliph of Allah,1.0,72.0,4.0,False,November 2025,"Piplan, Pakistan",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,An Ordinary Caliph of Allah,Muhammad Hassan (Ahsan),0,0.7235998164101798,0.7235998164101798,0.2764001835898202,,0.2764001835898202
aliyu_hass50470,Aliyu Adam Hassan,,6.0,588.0,7.0,False,July 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Aliyu Adam Hassan,0,0.7235998164101798,0.7235998164101798,0.2764001835898202,,0.2764001835898202
_carneosso,♡ *ೃ°༄ 𝓢𝓪𝓫𝓻𝓲𝓷𝓪 𝓢𝓾𝓻𝓽𝓸 ¸.•°*°⋆.ೃ࿔*,"/ perto do osso a carne é mais gostosa / ˚ ༘✶ videomaker, mama snake na  @MAMBANEGRAHHHH  y kweeng em  @TETOPRETOOO",1806.0,425.0,2277.0,False,April 2009,"São Paulo, Brasil",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"/ close to the bone the meat is tastier / ˚ ༘✶ videomaker, mama snake at @MAMBANEGRAHHHH and kweeng at @TETOPRETOOO",♡ *ೃ°༄ 𝓢𝓪𝓫𝓻𝓲𝓷𝓪 𝓢𝓾𝓻𝓽𝓸 ¸.•°*°⋆.ೃ࿔*,0,0.7241158333844722,0.7241158333844722,0.2758841666155278,,0.27588416661552784
35anj,نشريه سه‌پنج,از روی نعش جمهوری اسلامی رد می‌شویم #همکاری_ملی,,0.0,2021.0,False,February 2013,35anj,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,We pass over the coffin of the Islamic Republic of #National_Cooperation,Sehpanj magazine,1,0.7263790041540219,0.2736209958459781,0.7263790041540219,,0.2736209958459781
ali_rezaei_sh,علی رضایی,یک خبرنگار عاشق فوتبال,2092.0,281.0,1332.0,False,December 2017,Tehran,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,A journalist who loves football,Ali Rezaei,1,0.7271231481957833,0.2728768518042167,0.7271231481957833,,0.2728768518042167
albionroar,Albion Roar BHAFC,Est 2007. The original Brighton & Hove Albion fans' radio show/podcast. Join Ady & Al every Wed @ 8pm on  @radioreverb  or subscribe to the podcast on AudioBoom.,9733.0,1030.0,,False,May 2010,Brighton,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Est 2007. The original Brighton & Hove Albion fans' radio show/podcast. Join Ady & Al every Wed @ 8pm on  @radioreverb  or subscribe to the podcast on AudioBoom.,Albion Roar BHAFC,0,0.729016852584064,0.729016852584064,0.270983147415936,,0.270983147415936
aj_torgheh,Amin Jamshidi,بچه که بودم دوست داشتم فضانورد بشم... بیشترعکاس آسمان شب‌ام. ولی قبل از اینکه از زیبایی‌های آسمون لذت ببریم، یه زمین برای زیستن و یه وطن برای زندگی لازم داریم,503.0,410.0,1290.0,False,March 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"When I was a child, I wanted to be an astronaut... I am mostly a photographer of the night sky. But before we can enjoy the beauty of the sky, we need a land to live and a homeland to live",Amin Jamshidi,1,0.7296662744993303,0.2703337255006697,0.7296662744993303,,0.2703337255006697
agha_xavier2,خاویر پرز دکوئیار R.I.P,همواره مشروطه‌خواه. وفادار به: شاه، میهن، آزادی,5940.0,665.0,1303.0,False,June 2018,روی در دیوار هجران,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Always constitutionalist. Loyal to: king, country, freedom",Javier Perez Decoyar R.I.P,1,0.730856369303782,0.26914363069621805,0.730856369303782,,0.26914363069621805
al3_hacker,AL3,Iranian Anonymous  #OpIran  We do not need donation اگر اکانتی مورد تایید باشد یا همکار باشیم ، فالو میشود,,25.0,247.0,False,June 2013,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Iranian Anonymous #OpIran We do not need donation, if the account is approved or if we are colleagues, it will be followed",AL3,1,0.7319510405778146,0.26804895942218543,0.7319510405778146,,0.26804895942218543
akhavanbahar,Bahar Akhavan,دغدغه، فردای روز آزادی‌ست! (سیاست خوانده، علاقه‌مند به فلسفه),89.0,227.0,81.0,False,January 2024,"Stockholm, Sweden",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"The concern is the day of freedom tomorrow! (studying politics, interested in philosophy)",Bahar Akhavan,1,0.7319553284541201,0.26804467154587985,0.7319553284541201,,0.26804467154587985
aaalirz,AliR Electrical engineering 💚🤍❤️,#FreeIran2024  #no2appeasement  #No2ShahNo2Mullahs  #FreeIran10PointPlan #اری_به_جمهوری_دمکراتیک #نه_به_مماشات #نه_شاه_نه_شیخ  #زن_مقاومت_آزادی,694.0,3790.0,,False,September 2017,iran,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,#FreeIran2024 #no2appeasement #No2ShahNo2Mullahs #FreeIran10PointPlan,AliR Electrical engineering 💚🤍❤️,1,0.7343602167728411,0.26563978322715887,0.7343602167728411,,0.26563978322715887
_ali_najjar_,علی نجار,او از پیروان م ح م د بن حسن بود,770.0,890.0,4161.0,False,December 2018,کهکشان راه شیری ، دست چپ,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,He was one of the followers of Muhammad bin Hassan,Ali Najjar,1,0.734597048104951,0.26540295189504903,0.734597048104951,,0.26540295189504903
ali7osain,Dr.ali alshekarchi,أنتظر يوم #العدالة الموعود (وَيَوْمَ يَعض الظَّالِمُ عَلَىٰ يَدَيْهِ يَقُولُ يَا لَيْتَنِي اتَّخَذْتُ مَعَ الرَّسُولِ سَبِيلًا) لأرى مكانة أعداء #أهل_البيت ع,554.0,703.0,3558.0,False,April 2011,Iraq,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"I await the promised day of #justice (and the day when the oppressor bites his hands and says, “I wish I had taken a path with the Messenger”) to see the position of the enemies of the #AhlulBayt.",Dr. Ali Alshekarchi,1,0.734734854357687,0.26526514564231296,0.734734854357687,,0.26526514564231296
alarabiya_eng,Al Arabiya English,The Arab world’s leading source of global news and opinion.,,53.0,1356.0,False,February 2009,Riyadh,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,The Arab world’s leading source of global news and opinion.,Al Arabiya English,0,0.7367856884851142,0.7367856884851142,0.26321431151488583,,0.26321431151488583
ajibzade,عجیب زاده,از خودم که می گذشتم بالغ بودم. از آن پس را به خاطر ندارم,,575.0,1356.0,False,April 2016,دار العجائب,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I was an adult when I passed. I don't remember after that,odd born,1,0.737977294882761,0.262022705117239,0.737977294882761,,0.262022705117239
alishakourirad,علی‌شکوری‌راد,‌ عضو‌شورای‌مرکزی‌حزب‌اتحاد‌ ملت‌ایران‌اسلامی‌/رادیولوژیست/دانشیار‌دانشگاه‌علوم‌پزشکی‌تهران,,129.0,862.0,False,December 2016,Islamic Republic of Iran,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Member of the Central Council of the Islamic Nation of Iran Unity Party/radiologist/professor of Tehran University of Medical Sciences,Ali Shakurirad,1,0.7383214850090868,0.2616785149909132,0.7383214850090868,,0.2616785149909132
2x0x2x4,KolKa,جمهوری اسلامی در دریای خونی که به راه انداخته، غرق خواهد شد...  #زن_زندگی_آزادی #مهسا_امینی,133.0,95.0,987.0,False,December 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,The Islamic Republic will drown in the sea of ​​blood it has started...,Col,1,0.7458356837467325,0.2541643162532675,0.7458356837467325,,0.2541643162532675
agha_mohamad1_,آقــا مــحــمـــد ☕,ورود همه آزاد جز بی ادب ها | اللهم عجل لولیک الفرج... آواتار تزئینی است و این صفحه ارتباطی به آقای وحید رهبانی بازیگر گاندو ندارد!,,4645.0,1303.0,False,January 2018,جمهوری اسلامی ایران حرم است,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Everyone is free to enter except the rude ones Oh God, hurry up, Lulik al-Fraj... the avatar is decorative and this page has nothing to do with Mr. Vahid Rahbani, the actor of Gando!",Mr. Mohammad ☕,1,0.7464721845898954,0.2535278154101046,0.7464721845898954,,0.2535278154101046
alarabiya_fa,العربیه فارسی,العربيه فارسى به عنوان بخشی از شبكه العربيه در سال 2008 راه‌اندازی شد.,,45.0,1356.0,False,March 2009,Riyadh,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Al Arabiya Farsi was launched as a part of Al Arabiya network in 2008.,Persian Arabic,1,0.7487508966810595,0.25124910331894046,0.7487508966810595,,0.25124910331894046
ali_hedielou,علی هدیه لو,دکوراتور، نجار، شاعر، طنزنویس، شیفته موسیقی و شعر، طراحی‌صنعتی خونده در دانشگاه تهران، کمی بی‌ادب، گرگ‌دهن‌آلوده‌ی یوسف‌ندریده instagram.com/hedielou,,2978.0,1332.0,False,April 2014,ناف تهرون، دوسانت به چپ,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Decorator, carpenter, poet, satirist, fond of music and poetry, studied industrial design at University of Tehran, a little rude, wolf-mouthed Yusuf Nadiredeh instagram.com/hedielou",Ali Hadhi Lo,1,0.7505829760893931,0.24941702391060694,0.7505829760893931,,0.24941702391060694
alahlyfrancais,Al Ahly SC 🇫🇷,Le compte français officiel d'   @Alahly  |   @AlahlyEnglish  | Club africain du 20ème siècle.,,27.0,1346.0,False,April 2018,"Cairo, Egypt",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,The official French account of @Alahly |   @AlahlyEnglish | African club of the 20th century.,Al Ahly SC 🇫🇷,0,0.7511075370679365,0.7511075370679365,0.24889246293206352,,0.24889246293206346
ali_damghani_84,Alireza Damghani,دانشجوی علوم سیاسی دانشگاه تهران| Student of political science in UT| عضوی از خانواده حزب‌الله؛ یه جادی... از دیار امام رئوف(ع),14.0,313.0,7.0,False,November 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Political science student of Tehran University Student of political science in UT A member of the Hezbollah family; Ye Jadi... from the land of Imam Rauf (a.s.),Alireza Damghani,1,0.7522827904332242,0.2477172095667758,0.7522827904332242,,0.2477172095667758
ajos,Alex Josephson,"Lucky dad of 2. Lesser-half of  @rls2882 . Buy the ticket, take the ride.",,2812.0,8239.0,False,March 2009,NJ / NYC,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Lucky dad of 2. Lesser-half of  @rls2882 . Buy the ticket, take the ride.",Alex Josephson,0,0.7523761425509176,0.7523761425509176,0.2476238574490824,,0.24762385744908244
alexp_ecb,Alex pr 🇳🇱,sou sofredor de  @ecbahia  e  @chelseaFC #forarezende,184.0,1196.0,2822.0,False,January 2020,"Salvador, Brasil",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I'm a sufferer of @ecbahia and @chelseaFC #forarezende,Alex pr 🇳🇱,0,0.7523761425509176,0.7523761425509176,0.2476238574490824,,0.24762385744908244
alexpico,Alex WH,,471.0,1865.0,1121.0,False,June 2009,"West Hollywood, CA",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alex WH,0,0.7523761425509176,0.7523761425509176,0.2476238574490824,,0.24762385744908244
alex99889,alex,,750.0,7499.0,3214.0,False,July 2019,iran,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,alex,0,0.7523761425509176,0.7523761425509176,0.2476238574490824,,0.24762385744908244
aghmamrez,آق‌ممرض,در آغوش کسشر برای دست‌به‌سرکردن اندوه,3095.0,335.0,1307.0,False,October 2013,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,In the arms of Kesher to overcome the sadness,A pathogen,1,0.7529626255694276,0.2470373744305724,0.7529626255694276,,0.2470373744305724
alimokhtari102,Ali Mokhtari,Almost Architect. بندهء چای(به جز چای کیسه‌ای.),82.0,148.0,1401.0,False,April 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Almost Architect. Tea bags (except tea bags),Ali Mokhtari,1,0.7533048770608144,0.2466951229391856,0.7533048770608144,,0.2466951229391856
3eyedamir,SeyedAmir Sayyah,دغدغه محیط‌کسب‌وکار، کارآفرینی، شفافیت، عدالت رقابت، حقوق‌مالکیت، حاکمیت‌قانون و تنظیمگری فجازی در ایران. توئیتهام به هیچ شورا و مرکزی ربطی نَ  دا  رَد,,438.0,5587.0,False,January 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Business environment concerns, entrepreneurship, transparency, competition justice, property rights, rule of law and spatial regulation in Iran. Tweetham has nothing to do with any council or center",Seyed Amir Sayyah,1,0.7569709743182494,0.24302902568175055,0.7569709743182494,,0.24302902568175055
ali_rajabi,علی رجبی Ali Rajabi 🇮🇷,فكأن الدنيا لم تكن وكأن الأخرة لم تزل | خبرنگار و سیاست‌پژوه | دانش‌آموخته سیاستگذاری عمومی,,998.0,1332.0,False,June 2011,Islamic Republic of Iran,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,So that this world did not rise and that the Hereafter did not descend Journalist and political researcher Scholar of public policy,Ali Rajabi 🇮🇷,1,0.7585861795849461,0.24141382041505388,0.7585861795849461,,0.24141382041505388
alibazdarian,Alibazdarian65,علی بازداریان  خیلی بی ریا و ساده,168.0,1256.0,19.0,False,June 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Ali Bazardarian is very naive and simple,Alibazdarian65,1,0.7625178972512241,0.2374821027487759,0.7625178972512241,,0.2374821027487759
all_kapped,.,⏁⊑⟒⍀⟒ ⏃⍀⟒ ⍜/⋏⌰⊬ ⏁⍙⍜ ☌⟒⋏⎅⟒⍀⌇,111.0,2343.0,2790.0,False,February 2020,nowhere,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,⏁⊑⟒⍀⟒ ⏃⍀⟒ ⍜/⋏⌰⊬ ⏁⍙⍜ ☌⟒⋏⎅⟒⍀⌇,.,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alistai73159680,Alistair Mckenzie,,12.0,116.0,198.0,False,April 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alistair Mckenzie,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliturk43880,Ayigh Turk,,187.0,1408.0,3653.0,False,April 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ayigh Turk,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
allytheluminus,Vicar~keepitDoPe🥂,Spontaneously hilarious/mwana waMwari/hala madrid,41.0,256.0,33.0,False,November 2023,"Harare, Zimbabwe",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Spontaneously hilarious/son of God/hala madrid,Vicar~keepitDoPe🥂,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_irani_mohammad,MhmmdShajarian,,8.0,1774.0,58.0,False,December 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,MhmmdShajarian,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_iwtiina,Tina,,0.0,4.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Tina,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_kuramakyubi_,Kurama Kyūbi,,1.0,24.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Kurama Kyūbi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aaaarrisbs,Ario Zalipour,,0.0,3.0,0.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ario Zalipour,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
06numerosix,komagome,▶︎  ｸｷｰｯ／ｾﾚちゃん,1980.0,200.0,,False,February 2014,のば,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,▶︎ Cookie/Sele-chan,komagome,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aadilsultanx,A@dil $ultan,,337.0,4781.0,186.0,False,November 2018,Pakistan,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,A@dil $ultan,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aafifrakin,Aafif Moinul Rakin,,0.0,18.0,4.0,False,June 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Aafif Moinul Rakin,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alimohammadkhn,A.M,,1.0,24.0,13.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,A.M,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
4bteen,Abtinn,,17.0,391.0,12.0,False,May 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abt,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
4ltgmlpx61671,Payton Brown 4LtgmLpx,,3.0,195.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Payton Brown 4LtgmLpx,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
4m2dvxbg7uptwhz,.,,104.0,383.0,8.0,False,September 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,.,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
35pmrc4xezu0tvd,Максат,,0.0,4.0,6.0,False,July 2019,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,The goal,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
3ccmke,Third Coast Cinema,,1.0,154.0,0.0,False,September 2025,"Milwaukee, WI",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Third Coast Cinema,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aesthetic993,私はいつもここにいます,ほう… 向かってくるのか…  逃げずにこのDIOに近づいてくるのか...  近づかなきゃてめーをブチのめせないんでな.,45.0,1038.0,4050.0,False,November 2018,きょと、 ジャパン,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Hmm... Are you coming towards me? Are you going to approach this DIO without running away... I have to get close to you so I can't hit you.,i am always here,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
affgnl,AFFG,Great players need a Great Management,150.0,101.0,699.0,False,January 2017,"Gelderland, Nederland",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Great players need a Great Management,Africa,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alinaghi2018,AliNaghi,,5675.0,1284.0,1150.0,False,March 2018,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,AliNaghi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliramez2,Aliramez,,7.0,57.0,105.0,False,July 2014,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Can't get it,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alire0860,alishz,,1.0,32.0,2.0,False,August 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,alishz,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alijumadaaltha,The Uncovering Journal,Brings you from the darkness towards the light,47.0,207.0,20.0,False,July 2022,in God's Earth,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Brings you from the darkness towards the light,The Uncovering Journal,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alikhani_reza,M.R.Alikhani,,1.0,58.0,5.0,False,March 2015,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,M.R. Alikhani,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aga_mohd_hussan,syedmohd Hussain,,0.0,14.0,2.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,syedmohd Hussain,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
afra7172,Afra,,8.0,178.0,1.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Afra,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
