confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_target_population,predicted_class,profile_banner_url,profile_image_url,statuses_count,target_population,uncertainty_score,url,username,verified,manual_label,prob_0,prob_1,prob_2,confidence_group
0.5378014481265186,January 2020,journalist | ثبت است بر جریده عالم دوام ما,journalist | ثبت است بر جریده عالم دوام ما,Ali Gholhaki,Ali Gholhaki,,3259.0,3.0,هرجا که باید,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9934.0,,0.4621985518734813,,aghplt,False,,,,,
,November 2009,,,Armand Golpaygani,,197.0,471.0,2.0,"Paris, France",2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,162.0,2.0,,,agolp,False,,,,,
0.5097971335909639,September 2021,,,SH.1990,SH.1990,47.0,241.0,3.0,,2.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,34.0,,0.4902028664090361,,ahadisherko,False,,,,,
,September 2009,The American Historical Association is the largest professional organization serving historians in all fields and all professions.  historians.org/join,,American Historical Association,,56300.0,2335.0,2.0,"Washington, D.C.",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1311.0,0.0,,,ahahistorians,False,,,,,
0.5212928546352578,December 2025,,,ahamd,ahamd,0.0,10.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4787071453647422,,ahamd155610,False,,,,,
0.5260228884088043,September 2025,,,fufu,fufu,9.0,49.0,3.0,Mazandaran,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,507.0,,0.4739771115911957,,ahangar_fa44154,False,,,,,
,September 2022,artist,,ahllam,,6758.0,2.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,45.0,1.0,,,ahllam_music,False,,,,,
,July 2020,-أشهَدُ أنَ علياً وَليُ الله . -نِذَرت لخِدمَة حسين عمري . -السَلامُ على آلِ بَيتِ رَسولِ الله . -السَلامُ عَليكَ يا أبا عبدِالله الحُسَين.,,خادمة الحُسين💚⚑,,15800.0,276.0,2.0,حَيثُ الحُسَين وَ العَبَاس,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1318.0,2.0,,,ahlulbayt28,False,,,,,
,January 2023,,,ahmad,,40.0,706.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8.0,2.0,,,ahmad76905530,False,,,,,
,June 2024,,,ahmadreza emz,,8.0,4.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,58.0,1.0,,,ahmadrezae88890,False,,,,,
0.5181234056603625,November 2025,,,Ahmed Jamal,Ahmed Jamal,0.0,78.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4818765943396375,,ahmedjamal41147,False,,,,,
0.5375510094739804,January 2020,"النائب الثاني لحاكم دبي، رئيس مجلس دبي للإعلام   Second Deputy Ruler of Dubai, Chairman of the Dubai Media Council","النائب الثاني لحاكم دبي، رئيس مجلس دبي للإعلام   Second Deputy Ruler of Dubai, Chairman of the Dubai Media Council",Ahmed bin Mohammed,Ahmed bin Mohammed,,22.0,3.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,654.0,,0.4624489905260196,,ahmedmohammed,False,,,,,
0.5113260752326517,October 2021,,,Ahmed Nawaz Baloch,Ahmed Nawaz Baloch,12.0,48.0,3.0,Bolan Balochistan,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,11.0,,0.4886739247673483,,ahmedna00921321,False,,,,,
0.5004194301346633,December 2014,businessman,businessman,Zaur Ahmadov,Zaur Ahmadov,20.0,215.0,3.0,Azerbaijan,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4995805698653367,,ahmedovzaur78,False,,,,,
0.5340095546755856,November 2025,An Ordinary Caliph of Allah,An Ordinary Caliph of Allah,Muhammad Hassan (Ahsan),Muhammad Hassan (Ahsan),1.0,72.0,3.0,"Piplan, Pakistan",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4.0,,0.4659904453244143,,ahsan2026bs,False,,,,,
,September 2024,ليس وطني دائما على حق ولكني لا استطيع ان امارس حقاً حقيقياً الا في وطني,,عربستان,,26.0,130.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,210.0,1.0,,,ahwaz1925__,False,,,,,
,April 2012,مدير المركز الأحوازي للإعلام والدراسات الإستراتيجية/ باحث بالشان الايراني، معد ومقدم برنامج #ايران_زووم على قناة @سعودي24.. #الأحواز وطني,,حسن راضي الأحوازي,,5884.0,415.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8467.0,1.0,,,ahwazmedia,False,,,,,
0.5106606137595444,October 2017,Iran & West Asia Correspondent  @dpa  ••• Views expressed = my own.,Iran & West Asia Correspondent  @dpa  ••• Views expressed = my own.,Arne Bänsch,Arne Bänsch,1210.0,1103.0,3.0,"Tehran, Berlin & West Asia",1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1175.0,,0.4893393862404556,,aibaensch,False,,,,,
,June 2023,Group of passionate Iranian Australians committed to shedding light on the glaring violations of fundamental human rights perpetrated by the Islamic Republic.,,AICA - Australian Iranian Community Alliance,,80.0,67.0,2.0,Australia,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,272.0,1.0,,,aicalliance_,False,,,,,
0.5248238652500186,September 2009,"love reading,music,movies and these days speaking Deutsch is my favorite","love reading,music,movies and these days speaking Deutsch is my favorite",jupiter,jupiter,59.0,978.0,3.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,996.0,,0.4751761347499814,,ailar1000,False,,,,,
0.5229679576888601,March 2011,Currently:  @ajplus . Freelance foreign correspondent.  . RT do not = endorsement.,Currently:  @ajplus . Freelance foreign correspondent.  . RT do not = endorsement.,Aina J. Khan,Aina J. Khan,,34.0,3.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1349.0,,0.4770320423111399,,ainajkhan,False,,,,,
0.5067823282633265,September 2009,"Lapin noita maailmalla // Writer, executive producer, host @ Van Life documentary series on YLE","Lapin noita maailmalla // Writer, executive producer, host @ Van Life documentary series on YLE",Aino Huilaja,Aino Huilaja,2932.0,902.0,3.0,traveling around,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1807.0,,0.4932176717366735,,ainohuilaja,False,,,,,
0.5184861103568881,September 2012,,,Tassi,Tassi,8.0,261.0,3.0,Almaty,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,19.0,,0.4815138896431119,,ainurastom,False,,,,,
,March 2025,,,Abbass Aisha,,59.0,703.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,aishaabbas20560,False,,,,,
,April 2025,"When you are there, all doors open.",,A_K70,,55.0,394.0,2.0,کرمانشاه,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1300.0,1.0,,,aiyankarimi3312,False,,,,,
,April 2007,الجزيرة.. الرأي والرأي الآخر.. تابع أخبارنا العاجلة على  @AJABreaking,,قناة الجزيرة,,22300000.0,26.0,2.0,Qatar,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1349.0,1.0,,,ajarabic,False,,,,,
,December 2011,@issues  //  @badwolves  // FEWDFWM //,,big boy synthetique,,42300.0,1286.0,2.0,"Pasadena, CA",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1350.0,0.0,,,ajbends,False,,,,,
,February 2023,,,Allbritton Journalism Institute,,1029.0,20.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,26.0,0.0,,,aji_fellowships,False,,,,,
0.5293366830279176,August 2025,,,Ajmal Dashti,Ajmal Dashti,0.0,81.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4706633169720824,,ajmaldashti17,False,,,,,
,February 2010,"AJ+ is a unique digital news and storytelling project promoting human rights and equality, holding power to account, and amplifying the voices of the powerless.",,AJ+,,1200000.0,,2.0,"Washington, DC",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1357.0,0.0,,,ajplus,False,,,,,
,January 2011,"Haber, analiz, görüş yazıları, belgeseller. Son dakika haberler ve canlı anlatım adresi:  @AJTCanli . İletişim için:  @AlJazeeraTurk .",,Al Jazeera Türk,,724600.0,7.0,2.0,"Istanbul, Türkiye",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1357.0,0.0,,,ajturk,False,,,,,
0.5065556987765774,November 2025,pashtoonkhwa S O,pashtoonkhwa S O,Akbar kakar,Akbar kakar,3.0,141.0,3.0,جنوبی پښتونخوا کوټه,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,12.0,,0.4934443012234226,,akbarkhan025,False,,,,,
0.5177889144185138,December 2025,,,رحیم اکبرزاده,رحیم اکبرزاده,0.0,44.0,3.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4822110855814862,,akbrzadh35412,False,,,,,
0.5249052248190779,June 2015,,,Mina Akhavan,Mina Akhavan,0.0,6.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4750947751809221,,akhavan_mina,False,,,,,
0.5350562537356557,August 2021,PhD candidate at  @unifau,PhD candidate at  @unifau,Maryam Akhgar,Maryam Akhgar,51.0,67.0,3.0,"Erlangen, Germany",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,11.0,,0.4649437462643443,,akhgar_maryam,False,,,,,
0.5318799010620832,July 2025,,,Akmal Khan,Akmal Khan,4.0,49.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,0.4681200989379168,,akmalkhan186861,False,,,,,
0.5011173842735451,January 2025,,,Akram,Akram,71.0,2043.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,14.0,,0.4988826157264548,,akram1445449,False,,,,,
,October 2016,"eu minto muito bastante   (⁠◕⁠ᴗ⁠◕⁠✿⁠) mutual pra mim é irmã    ele/dele  filho do silêncio, da doença e da cura",,👹 AKUMA 👹,,5372.0,4139.0,2.0,"Salvador, Brasil",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1386.0,0.0,,,akumafeelings,False,,,,,
,November 2012,د / العملاق ..,,د/العملاق,,111400.0,167.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1386.0,2.0,,,al3mlaa81,False,,,,,
0.518264544775931,December 2025,,,حيدر العوادي,حيدر العوادي,0.0,14.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.481735455224069,,al_hydr16787,False,,,,,
,March 2020,وكيل پایه یک دادگستری ،مدرس دانشگاه و عضو کانون وکلای مرکز,,علی شریف زاده اردکانی,,4540.0,367.0,2.0,Tehran,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,847.0,1.0,,,al_sharifzadeh,False,,,,,
0.5266833560504026,May 2024,گاهی آروم گاهی پرشور،حد وسط اینجا معنا ندارد,گاهی آروم گاهی پرشور،حد وسط اینجا معنا ندارد,A.,A.,0.0,50.0,3.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8.0,,0.4733166439495974,,ala_tre6,False,,,,,
0.5076497416488484,July 2011,الحساب الرسمي لنادي العين لكرة القدم,الحساب الرسمي لنادي العين لكرة القدم,نادي العين,نادي العين,,19.0,3.0,"Al Ain, U.A.E",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,,0.4923502583511516,,alainfcae,False,,,,,
0.5296294843740093,September 2025,,,محمد الامين الضبيبي,محمد الامين الضبيبي,73.0,919.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,101.0,,0.4703705156259907,,alamyn39470,False,,,,,
,January 2025,,,alanciwan ciwan,,33.0,2281.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,0.0,,,alanciwanc41267,False,,,,,
,March 2009,"Alan Wake 2 out now on the Epic Games Store, PS5, and Xbox Series X|S. By  @remedygames , presented by  @EpicPublishing . Alan Wake Remastered available now.",,Alan Wake 2,,85000.0,16.0,2.0,Bright Falls,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1465.0,0.0,,,alanwake,False,,,,,
0.535440239408148,March 2011,الحساب الرسمي لمجموعة البنك الدولي. رؤيتنا هي خلق عالم خال من الفقر على كوكب صالح للعيش. للاشتراك   wrld.bg/uSI950Lziwe,الحساب الرسمي لمجموعة البنك الدولي. رؤيتنا هي خلق عالم خال من الفقر على كوكب صالح للعيش. للاشتراك   wrld.bg/uSI950Lziwe,مجموعة البنك الدولي,مجموعة البنك الدولي,,313.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,,0.464559760591852,,albankaldawli,False,,,,,
,April 2007,Typing types. Associate Professor at the University of Lisbon.,,Alcides Fonseca,,1893.0,2921.0,2.0,"Lisbon, Portugal",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2203.0,0.0,,,alcides,False,,,,,
,August 2012,"Official account of the Ninja A-League  Catch live game coverage, as well as news, ticketing and so much more here.",,Ninja A-League,,28600.0,2092.0,2.0,Australia,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1356.0,0.0,,,aleaguewomen,False,,,,,
0.503437624205296,December 2023,,,Princess Queen Aalieyaah Aleah Alal,Princess Queen Aalieyaah Aleah Alal,116.0,1678.0,3.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,59.0,,0.4965623757947039,,aleahmikul20525,False,,,,,
0.5197585070694417,November 2011,Giornalista libero professionista,Giornalista libero professionista,Alessandro Banfi,Alessandro Banfi,5354.0,1465.0,3.0,Milano,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2346.0,,0.4802414929305583,,alessandrobanfi,False,,,,,
0.5374795939483168,August 2024,,,abbas,abbas,48.0,679.0,3.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,0.4625204060516832,,alex4380145476,False,,,,,
0.509378181683348,December 2013,soccer fan,soccer fan,Novak Djokovic Fans Australia,Novak Djokovic Fans Australia,3084.0,3193.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1376.0,,0.4906218183166519,,alexbozmorty,False,,,,,
,March 2008,Entrepreneur,,alexerventure,,446.0,6254.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,932.0,0.0,,,alexerventure,False,,,,,
,January 2009,"**BREAKING THE LAW** OUT NOW! 'The Alex Marlow Show,'  @BreitbartNews  EIC, 3x-NYT bestseller. “Alex knows it all.” -President Trump",,Alex Marlow,,70000.0,271.0,2.0,"Chappaquiddick, MA",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7396.0,0.0,,,alexmarlow,False,,,,,
0.5296235198174928,February 2025,"Conseiller en communication, Essayiste, Sociologue, Apôtre du numérique, Spécialiste du cinéma, Passionné d'histoire, Entrepreneur, Trader.","Conseiller en communication, Essayiste, Sociologue, Apôtre du numérique, Spécialiste du cinéma, Passionné d'histoire, Entrepreneur, Trader.",Alex Pombo,Alex Pombo,224.0,4393.0,3.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2385.0,,0.4703764801825072,,alexpombo489762,False,,,,,
,January 2010,"Humoriste belge...(c'est déjà drôle comme locution, je crois) Sur scène surtout, sur  @RTLFrance  et  @telematin  parfois, ailleurs occasionnellement.",,Alex Vizorek,,108000.0,2657.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,0.0,,,alexvizorek,False,,,,,
,December 2025,I AM ...,,Magol Alfirin,,1.0,30.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,alfirinmag52045,False,,,,,
0.5002262723774895,March 2015,ما دامَ في السمّاء من يحميك، فَليسَ في الأرض من يكسرك.,ما دامَ في السمّاء من يحميك، فَليسَ في الأرض من يكسرك.,أحمد القرون,أحمد القرون,,1091.0,3.0,Al Khobar,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1381.0,,0.4997737276225105,,algroonahmed,False,,,,,
0.5292525162683739,December 2025,,,KHERALH Alhmdany,KHERALH Alhmdany,0.0,38.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4707474837316261,,alhmdanykh57899,False,,,,,
,June 2020,,,paper_jean,,89.0,0.0,2.0,Islamic Republic of Iran,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,339.0,1.0,,,ali_koleini,False,,,,,
0.5059611495276426,December 2010,"Product designer and change maker. Formerly: UX Designer in Tokyo. Reporter, Editor at Japan's NHK, and AFP journalist in Tehran.","Product designer and change maker. Formerly: UX Designer in Tokyo. Reporter, Editor at Japan's NHK, and AFP journalist in Tehran.",Ali Noorani,Ali Noorani,3781.0,1259.0,3.0,"Toronto, ON",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1332.0,,0.4940388504723574,,ali_noorani_teh,False,,,,,
0.5247350667613355,February 2013,,,ali sadeghloo,ali sadeghloo,43.0,542.0,3.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,10.0,,0.4752649332386645,,ali_sadeghloo,False,,,,,
,December 2012,سر سری رد شو و زندگی کن.دقت دق ات میدهد.,,hopkinz,,90.0,128.0,2.0,shiraz_iran,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1448.0,1.0,,,ali_tavakoli_28,False,,,,,
0.5226342054817921,March 2014,"Retired Sociologist , educator interested in politics and current events. interesting in gardening.","Retired Sociologist , educator interested in politics and current events. interesting in gardening.",ali raouf,ali raouf,51.0,348.0,3.0,kansas city,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1408.0,,0.4773657945182079,,alialiraouf2,False,,,,,
,November 2021,صبر   instagram.com/ecutfood/profi …,,ایی اِس,,4324.0,4447.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,1.0,,,aliam_es,False,,,,,
,December 2013,"Ph.D. graduate in Materials Science and Engineering, Interested in batteriesand electrochemistry, Posts in Persian and in English, Notifications are off.",,Ali Ansari,,742.0,1928.0,2.0,"Prague, Czech Republic",1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,1.0,,,aliansari84,False,,,,,
,April 2024,ما سر به سر فدایی دین محمدیم...ما را حسین خواند و به این لشکر آمدیم,,ali aref 🇮🇷,,508.0,646.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1334.0,1.0,,,aliaref_,False,,,,,
0.5158012252810833,August 2011,"Il segreto, cara Alice, è circondarsi di persone che ti facciano sorridere il cuore. È allora, solo allora, che troverai il Paese delle Meraviglie.","Il segreto, cara Alice, è circondarsi di persone che ti facciano sorridere il cuore. È allora, solo allora, che troverai il Paese delle Meraviglie.",_soloalice,_soloalice,7.0,22.0,3.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,0.4841987747189167,,aliceciottolina,False,,,,,
,March 2009,"Health and medicine (and occasional Olympics) national correspondent for  @TIME . Author of The Stem Cell Hope, How Stem Cell Medicine Can Change Our Lives.",,Alice Park,,13400.0,469.0,2.0,New York NY,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4818.0,0.0,,,aliceparkny,False,,,,,
,October 2016,‌کارشناسی‌ارشد پیوسته و دکتری معماری | عضو هیئت رییسه و سخنگوی شورای پنجم تهران | معمار | روزنامه‌نگار,,علی اعطا,,13600.0,1202.0,2.0,Tehran,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4615.0,1.0,,,alietamedia,False,,,,,
,November 2014,,,Ali,,8.0,73.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4.0,2.0,,,alijan2056,False,,,,,
,October 2017,,,Mohammed Ali,,89.0,305.0,2.0,The Netherlands,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1916.0,0.0,,,alimeelad94,False,,,,,
,June 2025,"lran, land of Aryans and Everlasting Kingdom",,Parsi,,160.0,753.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4588.0,1.0,,,alimotie1318,False,,,,,
0.5276654316898208,November 2025,Civil Engineering the Future of Refining.  O&G Infrastructure.,Civil Engineering the Future of Refining.  O&G Infrastructure.,MrRezaeiAli,MrRezaeiAli,1.0,34.0,3.0,Islamic Republic of Iran,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.4723345683101791,,alimr70141,False,,,,,
,December 2025,,,Alireza Ziaee,,0.0,45.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,1.0,,,alireza__ziyaei,False,,,,,
,August 2021,AlirezaSFP,,Alireza Safarpoor,,7.0,122.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,77.0,1.0,,,alirezasafarpo7,False,,,,,
,October 2021,All religions are human made. Be free of them. Keep your humanity up and spread out kindness.,,Alex,,469.0,1634.0,2.0,"Paris, France",1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,633.0,1.0,,,alisaberi1987,False,,,,,
,July 2025,,,Ali Shiri,,0.0,5.0,2.0,tehran,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,1.0,,,alishiri272750,False,,,,,
,August 2025,,,Ali Vafaei Razdar,,0.0,2.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,alivrd,False,,,,,
0.5027370702320778,July 2023,,,Aliyu Adam Hassan,Aliyu Adam Hassan,6.0,588.0,3.0,,2.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,7.0,,0.4972629297679222,,aliyu_hass50470,False,,,,,
,May 2024,,,Allan Mau,,27.0,560.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,14.0,0.0,,,allanmau1992,False,,,,,
,July 2020,مقاطع من الأدعية المأثورة عن النبي و آله عليهم السلام Selections of Supplications by the Holy Household,,الدعاء / prayer,,686.0,2.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,698.0,2.0,,,alldoaa110,False,,,,,
0.508495155833498,December 2025,,,ذبیح‌الله امجدی,ذبیح‌الله امجدی,0.0,2.0,3.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,0.491504844166502,,allhamjdy48220,False,,,,,
,November 2017,,,Hani Allipayam,,36.0,19.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,1.0,,,allipayam,False,,,,,
,October 2022,,,طيف سامي,,64500.0,11.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,234.0,0.0,,,alltyf_,False,,,,,
,November 2023,Spontaneously hilarious/mwana waMwari/hala madrid,,Vicar~keepitDoPe🥂,,41.0,256.0,2.0,"Harare, Zimbabwe",0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,33.0,0.0,,,allytheluminus,False,,,,,
,August 2013,"The Astrid Lindgren Memorial Award is a global award created in 2002 by the Swedish government, to promote every child’s right to great stories.",,Astrid Lindgren Memorial Award,,2471.0,966.0,2.0,Stockholm,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1894.0,0.0,,,almaaward,False,,,,,
,March 2011,Born.,,Alma Har'el🌪 עלמה,,26100.0,1548.0,2.0,Bon Bon Club,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,120.0,0.0,,,almaharel,False,,,,,
,July 2025,,,Almergaw,,22.0,1563.0,2.0,,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,0.0,,,almergaw41256,False,,,,,
,April 2022,"Developer, Gamer",,Ali,,119.0,235.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,1.0,,,almghdmi,False,,,,,
0.5175082873730347,September 2012,be a good one honey,be a good one honey,mariaanderson ❥❥❥,mariaanderson ❥❥❥,448.0,1710.0,3.0,USA,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,657.0,,0.4824917126269653,,almirasalsa918,False,,,,,
0.5065512836664042,September 2025,,,alokobra,alokobra,0.0,39.0,3.0,,2.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,10.0,,0.4934487163335957,,alokobra1643794,False,,,,,
,April 2025,,,Alooupi,,88.0,2288.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,alooupi61211,False,,,,,
,January 2010,A Lot Like Birds and Nothing Like Fish,,A Lot Like Birds,,10400.0,222.0,2.0,Sacramento,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1777.0,0.0,,,alotlikebirds,False,,,,,
,August 2018,alpacino,,alpacino,,40.0,149.0,2.0,,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1261.0,1.0,,,alpacinoih,False,,,,,
