Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Mehrdad Falahatgar,https://en.wikipedia.org/wiki/Mehrdad_Falahatgar,Q42533849,https://www.wikidata.org/wiki/Q42533849,male,actor; film actor; film director; film producer,Iran,Babol,1959-10-01T00:00:00Z,,
Mohammad B. Ghaffari,https://en.wikipedia.org/wiki/Mohammad_B._Ghaffari,Q110728356,https://www.wikidata.org/wiki/Q110728356,male,actor; historian; playwright; scholar; theatrical director; writer,United States,Nishapur,1944-09-09T00:00:00Z,,
Maziar Lorestani,https://en.wikipedia.org/wiki/Maziar_Lorestani,Q10878434,https://www.wikidata.org/wiki/Q10878434,trans man,actor; film director; screenwriter; television director,Iran,Tehran,1966-06-21T00:00:00Z,,
Arash Estilaf,https://en.wikipedia.org/wiki/Arash_Estilaf,Q105846650,https://www.wikidata.org/wiki/Q105846650,male,,,,,,
Leila Forouhar,https://en.wikipedia.org/wiki/Leila_Forouhar,Q3099883,https://www.wikidata.org/wiki/Q3099883,female,actor; musician; singer,Iran,Isfahan,1958-02-23T00:00:00Z,leilaforouhar,https://x.com/leilaforouhar
Morteza Ahmadi Harandi,https://en.wikipedia.org/wiki/Morteza_Ahmadi_Harandi,Q15056348,https://www.wikidata.org/wiki/Q15056348,male,film director; film editor; screenwriter; television director; writer,Iran,Isfahan,1966-05-21T00:00:00Z,,
Mahdi Pakdel,https://en.wikipedia.org/wiki/Mahdi_Pakdel,Q5956402,https://www.wikidata.org/wiki/Q5956402,male,actor; film actor; film director; television actor,Iran,Isfahan,1980-07-01T00:00:00Z,,
Annik Shefrazian,https://en.wikipedia.org/wiki/Annik_Shefrazian,Q5951496,https://www.wikidata.org/wiki/Q5951496,female,actor,Iran,Isfahan,1908-01-01T00:00:00Z,,
Nosratollah Vahdat,https://en.wikipedia.org/wiki/Nosratollah_Vahdat,Q5955454,https://www.wikidata.org/wiki/Q5955454,male,actor; film actor; film director; screenwriter,Iran; Pahlavi dynasty,Isfahan,1925-09-07T00:00:00Z,,
Hamed Behdad,https://en.wikipedia.org/wiki/Hamed_Behdad,Q3126405,https://www.wikidata.org/wiki/Q3126405,male,actor; singer; television actor,Iran,Mashhad,1973-10-28T00:00:00Z,,
Hengameh Ghaziani,https://en.wikipedia.org/wiki/Hengameh_Ghaziani,Q5948359,https://www.wikidata.org/wiki/Q5948359,female,actor,Iran,Mashhad,1970-05-20T00:00:00Z,,
Reza Kianian,https://en.wikipedia.org/wiki/Reza_Kianian,Q3428938,https://www.wikidata.org/wiki/Q3428938,male,actor; photographer; television actor; writer,Iran,Tehran,1951-06-19T00:00:00Z,,
Navid Negahban,https://en.wikipedia.org/wiki/Navid_Negahban,Q723366,https://www.wikidata.org/wiki/Q723366,male,actor; film actor; film producer; television actor,Iran,Mashhad,1968-06-02T00:00:00Z,NavidNegahban,https://x.com/NavidNegahban
Mohammadreza Solati,https://en.wikipedia.org/wiki/Mohammadreza_Solati,Q104833400,https://www.wikidata.org/wiki/Q104833400,male,actor; film actor; guitarist,Iran,Mashhad,1975-09-06T00:00:00Z,,
Moe Bar-El,https://en.wikipedia.org/wiki/Moe_Bar-El,Q36696993,https://www.wikidata.org/wiki/Q36696993,male,actor,Iran; United Kingdom,Shiraz,1992-05-18T00:00:00Z,moebarel1,https://x.com/moebarel1
Boshra Dastournezhad,https://en.wikipedia.org/wiki/Boshra_Dastournezhad,Q24852290,https://www.wikidata.org/wiki/Q24852290,female,actor; model,Iran,Shiraz,1985-04-07T00:00:00Z,dastournezhad,https://x.com/dastournezhad
Gohar Kheirandish,https://en.wikipedia.org/wiki/Gohar_Kheirandish,Q5957858,https://www.wikidata.org/wiki/Q5957858,female,actor; voice actor,Iran,Shiraz,1954-08-21T00:00:00Z,,
Bahar Pars,https://en.wikipedia.org/wiki/Bahar_Pars,Q10424735,https://www.wikidata.org/wiki/Q10424735,female,actor; film actor; film director,Iran; Sweden,Shiraz,1979-03-28T00:00:00Z,,
Phoenix Raei,https://en.wikipedia.org/wiki/Phoenix_Raei,Q96346912,https://www.wikidata.org/wiki/Q96346912,male,actor; film director; screenwriter,Australia,Shiraz,1985-10-28T00:00:00Z,title,https://x.com/title
Amin Tarokh,https://en.wikipedia.org/wiki/Amin_Tarokh,Q2843359,https://www.wikidata.org/wiki/Q2843359,male,actor; television actor,Iran,Shiraz,1953-08-11T00:00:00Z,,
Mohsen Bahrami,https://en.wikipedia.org/wiki/Mohsen_Bahrami,Q97212416,https://www.wikidata.org/wiki/Q97212416,male,actor,Iran,Tehran,1982-03-25T00:00:00Z,,
Maral Baniadam,https://en.wikipedia.org/wiki/Maral_Baniadam,Q115590147,https://www.wikidata.org/wiki/Q115590147,female,actor,Iran,Tehran,1981-09-20T00:00:00Z,,
Fariba Naderi,https://en.wikipedia.org/wiki/Fariba_Naderi,Q25423997,https://www.wikidata.org/wiki/Q25423997,female,actor,Iran,Tehran,1984-04-12T00:00:00Z,,
Alireza Kamali (actor),https://en.wikipedia.org/wiki/Alireza_Kamali_%28actor%29,,,,,,,,,
Behzad Khalaj,https://en.wikipedia.org/wiki/Behzad_Khalaj,Q124489905,https://www.wikidata.org/wiki/Q124489905,male,,,,,,
Sheida Khaligh,https://en.wikipedia.org/wiki/Sheida_Khaligh,Q124568038,https://www.wikidata.org/wiki/Q124568038,female,actor; stage actor; television actor,,,1993-05-26T00:00:00Z,,
Esmail Mehrabi,https://en.wikipedia.org/wiki/Esmail_Mehrabi,Q5716843,https://www.wikidata.org/wiki/Q5716843,male,actor,Iran,Tehran,1944-01-01T00:00:00Z,,
Niki Mozaffari,https://en.wikipedia.org/wiki/Niki_Mozaffari,Q124685201,https://www.wikidata.org/wiki/Q124685201,female,actor; designer; television actor,,Tehran,1987-09-19T00:00:00Z,,
Amir Norouzi,https://en.wikipedia.org/wiki/Amir_Norouzi,Q121366509,https://www.wikidata.org/wiki/Q121366509,male,actor,Iran,Tehran,1986-10-22T00:00:00Z,,
Narges Rashidi,https://en.wikipedia.org/wiki/Narges_Rashidi,Q18629345,https://www.wikidata.org/wiki/Q18629345,female,actor; film actor; television actor,Germany; Iran,Khorramabad,1980-03-21T00:00:00Z,,
Alireza Sanifar,https://en.wikipedia.org/wiki/Alireza_Sanifar,Q84224021,https://www.wikidata.org/wiki/Q84224021,male,film actor,Iran,Tehran,1972-01-01T00:00:00Z,,
Kazem Sayahi,https://en.wikipedia.org/wiki/Kazem_Sayahi,Q16051352,https://www.wikidata.org/wiki/Q16051352,male,actor; film director; puppeteer; voice actor,Iran,Tehran,1978-01-01T00:00:00Z,,
Ghazal Shakeri,https://en.wikipedia.org/wiki/Ghazal_Shakeri,Q22001250,https://www.wikidata.org/wiki/Q22001250,female,actor,Iran,Tehran,1978-03-13T00:00:00Z,,
Naser Tahmasb,https://en.wikipedia.org/wiki/Naser_Tahmasb,Q5941460,https://www.wikidata.org/wiki/Q5941460,male,actor; screenwriter; voice actor; writer,Iran,Tehran,1939-12-16T00:00:00Z,,
Freema Agyeman,https://en.wikipedia.org/wiki/Freema_Agyeman,Q234430,https://www.wikidata.org/wiki/Q234430,female,actor; film actor; singer; stage actor,United Kingdom,London,1979-03-20T00:00:00Z,FreemaOfficial,https://x.com/FreemaOfficial
Desiree Akhavan,https://en.wikipedia.org/wiki/Desiree_Akhavan,Q16147303,https://www.wikidata.org/wiki/Q16147303,female,actor; film actor; film director; film producer; screenwriter; television producer,United States,New York City,1984-12-27T00:00:00Z,,
Catherine Bell (actress),https://en.wikipedia.org/wiki/Catherine_Bell_%28actress%29,,,,,,,,,
Arienne Mandi,https://en.wikipedia.org/wiki/Arienne_Mandi,Q65950427,https://www.wikidata.org/wiki/Q65950427,female,actor,United States,Los Angeles,1994-04-08T00:00:00Z,,
Nazanin Mandi,https://en.wikipedia.org/wiki/Nazanin_Mandi,Q73699750,https://www.wikidata.org/wiki/Q73699750,female,actor; model,United States,,1986-09-11T00:00:00Z,thirst,https://x.com/thirst
Nazanin Nour,https://en.wikipedia.org/wiki/Nazanin_Nour,Q84079975,https://www.wikidata.org/wiki/Q84079975,female,film actor; television actor,,Arlington County,1982-01-01T00:00:00Z,NazaninNour,https://x.com/NazaninNour
Sahel Rosa,https://en.wikipedia.org/wiki/Sahel_Rosa,Q11305047,https://www.wikidata.org/wiki/Q11305047,female,actor; film director; model,Iran,Iran,1985-10-21T00:00:00Z,21Sahel,https://x.com/21Sahel
Yara Shahidi,https://en.wikipedia.org/wiki/Yara_Shahidi,Q453620,https://www.wikidata.org/wiki/Q453620,female,actor; film actor; model; television actor,United States,Minneapolis,2000-02-10T00:00:00Z,YaraShahidi,https://x.com/YaraShahidi
Kiana Firouz,https://en.wikipedia.org/wiki/Kiana_Firouz,Q1740761,https://www.wikidata.org/wiki/Q1740761,female,LGBTQ rights activist; film actor,Iran,,1983-04-21T00:00:00Z,,
Pegah Ahangarani,https://en.wikipedia.org/wiki/Pegah_Ahangarani,Q2013524,https://www.wikidata.org/wiki/Q2013524,female,actor; film director,Iran,Arak,1984-07-24T00:00:00Z,,
Elsa Firouz Azar,https://en.wikipedia.org/wiki/Elsa_Firouz_Azar,Q5939503,https://www.wikidata.org/wiki/Q5939503,female,actor; film director; script,Iran,Tehran,1983-09-16T00:00:00Z,,
Negar Foroozandeh,https://en.wikipedia.org/wiki/Negar_Foroozandeh,Q5941787,https://www.wikidata.org/wiki/Q5941787,female,actor,Iran,Tehran,1978-06-24T00:00:00Z,,
Leila Hatami,https://en.wikipedia.org/wiki/Leila_Hatami,Q255510,https://www.wikidata.org/wiki/Q255510,female,actor; film actor; film director,Iran,Tehran,1972-10-01T00:00:00Z,,
Negar Javaherian,https://en.wikipedia.org/wiki/Negar_Javaherian,Q6987117,https://www.wikidata.org/wiki/Q6987117,female,actor; film actor,Iran,Tehran,1983-01-12T00:00:00Z,,
Baran Kosari,https://en.wikipedia.org/wiki/Baran_Kosari,Q272144,https://www.wikidata.org/wiki/Q272144,female,actor; film actor; performing artist; script,Iran,Tehran,1985-10-17T00:00:00Z,,
Melika Shaban,https://en.wikipedia.org/wiki/Melika_Shaban,Q110962399,https://www.wikidata.org/wiki/Q110962399,female,actor,Iran,Tehran,2002-03-21T00:00:00Z,,
Aida Mohammadkhani,https://en.wikipedia.org/wiki/Aida_Mohammadkhani,Q4696642,https://www.wikidata.org/wiki/Q4696642,female,actor; film actor; neuroscientist; psychologist,Iran,Tehran,1988-06-02T00:00:00Z,,
Elika Abdolrazzaghi,https://en.wikipedia.org/wiki/Elika_Abdolrazzaghi,Q5946917,https://www.wikidata.org/wiki/Q5946917,female,actor,Iran,Tehran,1979-08-09T00:00:00Z,,
Golab Adineh,https://en.wikipedia.org/wiki/Golab_Adineh,Q3109977,https://www.wikidata.org/wiki/Q3109977,female,actor,Iran; Pahlavi Iran,Tehran,1953-11-14T00:00:00Z,,
Bahareh Kian Afshar,https://en.wikipedia.org/wiki/Bahareh_Kian_Afshar,Q13453217,https://www.wikidata.org/wiki/Q13453217,female,actor; songwriter,Iran,Tehran,1983-04-30T00:00:00Z,,
Mahnaz Afshar,https://en.wikipedia.org/wiki/Mahnaz_Afshar,Q3113907,https://www.wikidata.org/wiki/Q3113907,female,actor; model,Iran,Tehran,1977-06-11T00:00:00Z,AfsharMahnaz,https://x.com/AfsharMahnaz
Shohreh Aghdashloo,https://en.wikipedia.org/wiki/Shohreh_Aghdashloo,Q229766,https://www.wikidata.org/wiki/Q229766,female,actor; film actor; stage actor; television actor; voice actor,Iran,Tehran,1952-05-11T00:00:00Z,SAghdashloo,https://x.com/SAghdashloo
Taraneh Alidoosti,https://en.wikipedia.org/wiki/Taraneh_Alidoosti,Q275637,https://www.wikidata.org/wiki/Q275637,female,actor; film actor; translator,Iran,Tehran,1984-01-12T00:00:00Z,t_alidoosti,https://x.com/t_alidoosti
Mahoor Alvand,https://en.wikipedia.org/wiki/Mahoor_Alvand,Q37513016,https://www.wikidata.org/wiki/Q37513016,female,actor,Iran,,1994-07-13T00:00:00Z,,
Aram (actress),https://en.wikipedia.org/wiki/Aram_%28actress%29,,,,,,,,,
Khatereh Asadi,https://en.wikipedia.org/wiki/Khatereh_Asadi,Q5929390,https://www.wikidata.org/wiki/Q5929390,female,actor,Iran,Tehran,1983-08-29T00:00:00Z,,
Tala Ashe,https://en.wikipedia.org/wiki/Tala_Ashe,Q2018794,https://www.wikidata.org/wiki/Q2018794,female,actor; stage actor; television actor,French State; United States,Tehran,1984-07-24T00:00:00Z,talaashe,https://x.com/talaashe
Asal Badiee,https://en.wikipedia.org/wiki/Asal_Badiee,Q5939820,https://www.wikidata.org/wiki/Q5939820,female,actor,Iran,Tehran,1977-05-09T00:00:00Z,,
Pantea Bahram,https://en.wikipedia.org/wiki/Pantea_Bahram,Q3362461,https://www.wikidata.org/wiki/Q3362461,female,actor,Iran,Tehran,1970-03-04T00:00:00Z,,
Sara Bahrami,https://en.wikipedia.org/wiki/Sara_Bahrami,Q27063217,https://www.wikidata.org/wiki/Q27063217,female,actor,Iran,Isfahan,1982-09-19T00:00:00Z,,
Mozhgan Bayat,https://en.wikipedia.org/wiki/Mozhgan_Bayat,Q11804151,https://www.wikidata.org/wiki/Q11804151,female,actor; film director,Iran,Tehran,1979-07-20T00:00:00Z,,
Sareh Bayat,https://en.wikipedia.org/wiki/Sareh_Bayat,Q6410380,https://www.wikidata.org/wiki/Q6410380,female,actor,Iran,Mashhad,1979-10-06T00:00:00Z,,
Afsaneh Bayegan,https://en.wikipedia.org/wiki/Afsaneh_Bayegan,Q2826285,https://www.wikidata.org/wiki/Q2826285,female,actor,Iran; Pahlavi Iran,Tehran,1961-01-02T00:00:00Z,,
Behi Djanati Atai,https://en.wikipedia.org/wiki/Behi_Djanati_Atai,Q2893882,https://www.wikidata.org/wiki/Q2893882,female,actor,France,Iran,,,
Ziba Borufeh,https://en.wikipedia.org/wiki/Ziba_Borufeh,Q5913670,https://www.wikidata.org/wiki/Q5913670,female,actor,Iran,Tehran,1975-09-20T00:00:00Z,,
Anahita Dargahi,https://en.wikipedia.org/wiki/Anahita_Dargahi,Q62020537,https://www.wikidata.org/wiki/Q62020537,female,actor,Iran,Tehran,1987-01-27T00:00:00Z,,
Gitty Djamal,https://en.wikipedia.org/wiki/Gitty_Djamal,Q1527837,https://www.wikidata.org/wiki/Q1527837,female,actor; film actor; photographer,Germany,Tehran,1936-05-11T00:00:00Z,,
Sahar Dolatshahi,https://en.wikipedia.org/wiki/Sahar_Dolatshahi,Q5943512,https://www.wikidata.org/wiki/Q5943512,female,actor; film actor; performing artist,Iran,Tehran,1979-10-08T00:00:00Z,sahardolatshahi,https://x.com/sahardolatshahi
Hasiba Ebrahimi,https://en.wikipedia.org/wiki/Hasiba_Ebrahimi,Q65197763,https://www.wikidata.org/wiki/Q65197763,female,film actor,Afghanistan,,1997-01-01T00:00:00Z,,
Zar Amir Ebrahimi,https://en.wikipedia.org/wiki/Zar_Amir_Ebrahimi,Q464616,https://www.wikidata.org/wiki/Q464616,female,actor; film director; photographer,France; Iran,Tehran,1981-07-09T00:00:00Z,zar_amir,https://x.com/zar_amir
Bita Elahian,https://en.wikipedia.org/wiki/Bita_Elahian,Q92648038,https://www.wikidata.org/wiki/Q92648038,female,actor; film director; filmmaker,Iran; United States,Tehran,,BitaAlahyan,https://x.com/BitaAlahyan
Irán Eory,https://en.wikipedia.org/wiki/Ir%C3%A1n_Eory,,,,,,,,,
Golshifteh Farahani,https://en.wikipedia.org/wiki/Golshifteh_Farahani,Q464712,https://www.wikidata.org/wiki/Q464712,female,actor; film actor; singer,France; Iran,Tehran,1983-07-10T00:00:00Z,Golshifteh,https://x.com/Golshifteh
Bita Farrahi,https://en.wikipedia.org/wiki/Bita_Farrahi,Q2904869,https://www.wikidata.org/wiki/Q2904869,female,actor; model,Iran; Pahlavi Iran,Tehran,1958-03-21T00:00:00Z,,
Shabnam Farshadjoo,https://en.wikipedia.org/wiki/Shabnam_Farshadjoo,Q16047444,https://www.wikidata.org/wiki/Q16047444,female,actor,Iran,Tehran,1978-01-01T00:00:00Z,,
Shamsi Fazlollahi,https://en.wikipedia.org/wiki/Shamsi_Fazlollahi,Q5944587,https://www.wikidata.org/wiki/Q5944587,female,actor; voice actor,Iran,Tehran,1941-12-01T00:00:00Z,,
Pegah Ferydoni,https://en.wikipedia.org/wiki/Pegah_Ferydoni,Q97194,https://www.wikidata.org/wiki/Q97194,female,actor; film actor; singer; stage actor; television actor; television presenter; voice actor,Germany; Iran,Tehran,1983-06-25T00:00:00Z,pepepito1983,https://x.com/pepepito1983
Melika Foroutan,https://en.wikipedia.org/wiki/Melika_Foroutan,Q112743,https://www.wikidata.org/wiki/Q112743,female,actor; film actor,Germany,Tehran,1976-01-01T00:00:00Z,,
Forouzan,https://en.wikipedia.org/wiki/Forouzan,Q6405235,https://www.wikidata.org/wiki/Q6405235,female,actor; film producer,Iran,Tabriz,1937-08-25T00:00:00Z,,
Salme Geransar,https://en.wikipedia.org/wiki/Salme_Geransar,Q130362820,https://www.wikidata.org/wiki/Q130362820,female,actor,,,,,
Behafarid Ghafarian,https://en.wikipedia.org/wiki/Behafarid_Ghafarian,Q65196913,https://www.wikidata.org/wiki/Q65196913,female,actor,Iran,Tehran,1994-01-20T00:00:00Z,,
Sahar Ghoreishi,https://en.wikipedia.org/wiki/Sahar_Ghoreishi,Q5937050,https://www.wikidata.org/wiki/Q5937050,female,actor; model,Iran,Tehran,1987-12-27T00:00:00Z,,
Ghazaleh Golbakhsh,https://en.wikipedia.org/wiki/Ghazaleh_Golbakhsh,Q124249769,https://www.wikidata.org/wiki/Q124249769,female,film director; filmmaker; researcher; writer,,Iran,,,
Parastoo Golestani,https://en.wikipedia.org/wiki/Parastoo_Golestani,Q3363682,https://www.wikidata.org/wiki/Q3363682,female,actor,Iran,Tehran,1971-06-01T00:00:00Z,,
Sabrina Grigorian,https://en.wikipedia.org/wiki/Sabrina_Grigorian,Q22980352,https://www.wikidata.org/wiki/Q22980352,female,actor,Italy,Rome,1956-07-28T00:00:00Z,,
Elnaz Habibi,https://en.wikipedia.org/wiki/Elnaz_Habibi,Q6534122,https://www.wikidata.org/wiki/Q6534122,female,actor,Iran,Tehran,1988-08-12T00:00:00Z,,
Elham Hamidi,https://en.wikipedia.org/wiki/Elham_Hamidi,Q5360118,https://www.wikidata.org/wiki/Q5360118,female,actor,Iran,Tehran,1977-11-28T00:00:00Z,,
Elahe Hesari,https://en.wikipedia.org/wiki/Elahe_Hesari,Q5934622,https://www.wikidata.org/wiki/Q5934622,female,actor,Iran,Tehran,1990-08-09T00:00:00Z,,
Parinaz Izadyar,https://en.wikipedia.org/wiki/Parinaz_Izadyar,Q13914146,https://www.wikidata.org/wiki/Q13914146,female,actor,Iran,Babol,1985-08-30T00:00:00Z,,
Sahar Jafari Jozani,https://en.wikipedia.org/wiki/Sahar_Jafari_Jozani,Q5946433,https://www.wikidata.org/wiki/Q5946433,female,actor; film actor; writer,Iran; United States,San Francisco,1978-07-02T00:00:00Z,,
Fereshteh Jenabi,https://en.wikipedia.org/wiki/Fereshteh_Jenabi,Q15982074,https://www.wikidata.org/wiki/Q15982074,female,actor,Iran,Tehran,1948-01-01T00:00:00Z,,
Kamand Amirsoleimani,https://en.wikipedia.org/wiki/Kamand_Amirsoleimani,Q5939411,https://www.wikidata.org/wiki/Q5939411,female,actor,Iran,Tehran,1973-06-06T00:00:00Z,,
Mandana Karimi,https://en.wikipedia.org/wiki/Mandana_Karimi,Q16201077,https://www.wikidata.org/wiki/Q16201077,female,actor; model,Iran,Tehran,1988-03-29T00:00:00Z,manizhe,https://x.com/manizhe
Niki Karimi,https://en.wikipedia.org/wiki/Niki_Karimi,Q466645,https://www.wikidata.org/wiki/Q466645,female,actor; film actor; film director; linguist; model; photographer; screenwriter; translator,Iran,Tehran,1971-11-10T00:00:00Z,,
Mina Kavani,https://en.wikipedia.org/wiki/Mina_Kavani,Q18044972,https://www.wikidata.org/wiki/Q18044972,female,film actor,France,Tehran,,,
Maryam Kavyani,https://en.wikipedia.org/wiki/Maryam_Kavyani,Q5913202,https://www.wikidata.org/wiki/Q5913202,female,actor,Iran,Ahvaz,1970-01-01T00:00:00Z,,
Hamideh Kheirabadi,https://en.wikipedia.org/wiki/Hamideh_Kheirabadi,Q3113819,https://www.wikidata.org/wiki/Q3113819,female,actor,Iran,Rasht,1924-12-20T00:00:00Z,,
Mina Lakani,https://en.wikipedia.org/wiki/Mina_Lakani,Q5941689,https://www.wikidata.org/wiki/Q5941689,female,actor,Iran,Tehran,1969-09-20T00:00:00Z,,
Loreta (actress),https://en.wikipedia.org/wiki/Loreta_%28actress%29,,,,,,,,,
Mahchehreh Khalili,https://en.wikipedia.org/wiki/Mahchehreh_Khalili,Q5928070,https://www.wikidata.org/wiki/Q5928070,female,actor,Iran,Tehran,1977-01-15T00:00:00Z,,
Yassamin Maleknasr,https://en.wikipedia.org/wiki/Yassamin_Maleknasr,Q8049870,https://www.wikidata.org/wiki/Q8049870,female,actor; film director,Iran,Tehran,1955-05-19T00:00:00Z,,
Marjan (singer),https://en.wikipedia.org/wiki/Marjan_%28singer%29,,,,,,,,,
Laleh Marzban,https://en.wikipedia.org/wiki/Laleh_Marzban,Q63804803,https://www.wikidata.org/wiki/Q63804803,female,actor,Iran,Lorestan Province,1994-01-19T00:00:00Z,,
Parvaneh Massoumi,https://en.wikipedia.org/wiki/Parvaneh_Massoumi,Q25999315,https://www.wikidata.org/wiki/Q25999315,female,actor,Iran; Pahlavi Iran,Tehran,1945-03-02T00:00:00Z,,
Hengameh Mofid,https://en.wikipedia.org/wiki/Hengameh_Mofid,Q5714233,https://www.wikidata.org/wiki/Q5714233,female,actor; children's writer; film director; playwright; poet; screenwriter; singer; songwriter; voice actor; writer,Iran,Tehran,1956-01-01T00:00:00Z,,
Maryam Moghaddam,https://en.wikipedia.org/wiki/Maryam_Moghaddam,Q4845203,https://www.wikidata.org/wiki/Q4845203,female,actor; film director; screenwriter,Iran,Tehran,1970-02-16T00:00:00Z,,
Shabnam Moghaddami,https://en.wikipedia.org/wiki/Shabnam_Moghaddami,Q15982059,https://www.wikidata.org/wiki/Q15982059,female,actor,Iran,Tehran,1972-03-23T00:00:00Z,,
Akram Mohammadi,https://en.wikipedia.org/wiki/Akram_Mohammadi,Q4701619,https://www.wikidata.org/wiki/Q4701619,female,actor,Iran,Tehran,1958-07-28T00:00:00Z,,
Zohreh Mojabi,https://en.wikipedia.org/wiki/Zohreh_Mojabi,Q15102008,https://www.wikidata.org/wiki/Q15102008,female,actor; playwright; writer,Iran,Qazvin,1960-02-14T00:00:00Z,,
Nahid Moslemi,https://en.wikipedia.org/wiki/Nahid_Moslemi,Q65198493,https://www.wikidata.org/wiki/Q65198493,female,actor,Iran,Tehran,1955-12-16T00:00:00Z,,
Fatemeh Motamed-Arya,https://en.wikipedia.org/wiki/Fatemeh_Motamed-Arya,Q453568,https://www.wikidata.org/wiki/Q453568,female,actor; film actor,Iran,Tehran,1961-10-29T00:00:00Z,,
Azade Namdari,https://en.wikipedia.org/wiki/Azade_Namdari,Q5957945,https://www.wikidata.org/wiki/Q5957945,female,presenter,Iran,Kermanshah,1984-11-30T00:00:00Z,,
Anahita Nemati,https://en.wikipedia.org/wiki/Anahita_Nemati,Q5952770,https://www.wikidata.org/wiki/Q5952770,female,actor,Iran,Shahrud,1977-07-11T00:00:00Z,,
Marjan Neshat,https://en.wikipedia.org/wiki/Marjan_Neshat,Q18025163,https://www.wikidata.org/wiki/Q18025163,female,actor,Iran,Tehran,1975-10-10T00:00:00Z,,
Shima Niavarani,https://en.wikipedia.org/wiki/Shima_Niavarani,Q4969343,https://www.wikidata.org/wiki/Q4969343,female,actor,Sweden,Tehran,1985-07-07T00:00:00Z,,
Elnaaz Norouzi,https://en.wikipedia.org/wiki/Elnaaz_Norouzi,Q52584389,https://www.wikidata.org/wiki/Q52584389,female,film actor; model,,Tehran,1992-07-09T00:00:00Z,_iamnaaz_,https://x.com/_iamnaaz_
Leila Otadi,https://en.wikipedia.org/wiki/Leila_Otadi,Q6538029,https://www.wikidata.org/wiki/Q6538029,female,actor,Iran,Tehran,1983-08-05T00:00:00Z,,
Pantea Panahiha,https://en.wikipedia.org/wiki/Pantea_Panahiha,Q20109870,https://www.wikidata.org/wiki/Q20109870,female,actor; script,Iran,Tehran,1977-01-01T00:00:00Z,,
Reyhaneh Parsa,https://en.wikipedia.org/wiki/Reyhaneh_Parsa,Q97929227,https://www.wikidata.org/wiki/Q97929227,female,actor; film director; model,Iran,Tehran,1999-02-23T00:00:00Z,reyparsa,https://x.com/reyparsa
Setareh Pesyani,https://en.wikipedia.org/wiki/Setareh_Pesyani,Q18402115,https://www.wikidata.org/wiki/Q18402115,female,actor,Iran,Tehran,1982-07-09T00:00:00Z,,
Pardis Pourabedini,https://en.wikipedia.org/wiki/Pardis_Pourabedini,Q108860982,https://www.wikidata.org/wiki/Q108860982,female,actor,Iran,Tehran,2000-04-10T00:00:00Z,,
Pouran (singer),https://en.wikipedia.org/wiki/Pouran_%28singer%29,,,,,,,,,
Shabnam Qolikhani,https://en.wikipedia.org/wiki/Shabnam_Qolikhani,Q4116451,https://www.wikidata.org/wiki/Q4116451,female,actor; film director; screenwriter; writer,Iran,Tehran,1977-11-10T00:00:00Z,,
Bahareh Rahnama,https://en.wikipedia.org/wiki/Bahareh_Rahnama,Q4842449,https://www.wikidata.org/wiki/Q4842449,female,actor; blogger; film director; screenwriter,Iran,Arak,1971-12-01T00:00:00Z,,
Reza Roosta Azad,https://en.wikipedia.org/wiki/Reza_Roosta_Azad,Q7319781,https://www.wikidata.org/wiki/Q7319781,male,chemical engineer,Iran,Tehran,1961-01-01T00:00:00Z,,
Kathy Rose,https://en.wikipedia.org/wiki/Kathy_Rose,Q13560503,https://www.wikidata.org/wiki/Q13560503,female,actor; film actor,United States,Tehran,1972-01-17T00:00:00Z,,
Mina Sadati,https://en.wikipedia.org/wiki/Mina_Sadati,Q5730765,https://www.wikidata.org/wiki/Q5730765,female,actor; film actor,Iran,Tehran,1981-01-01T00:00:00Z,,
Parastoo Salehi,https://en.wikipedia.org/wiki/Parastoo_Salehi,Q5935761,https://www.wikidata.org/wiki/Q5935761,female,actor; make-up artist,Iran,Tehran,1977-10-30T00:00:00Z,,
Zhaleh Sameti,https://en.wikipedia.org/wiki/Zhaleh_Sameti,Q16050863,https://www.wikidata.org/wiki/Q16050863,female,actor,Iran,Tehran,1972-04-03T00:00:00Z,,
Roohangiz Saminejad,https://en.wikipedia.org/wiki/Roohangiz_Saminejad,Q7366168,https://www.wikidata.org/wiki/Q7366168,female,actor,Iran,Bam,1916-06-24T00:00:00Z,,
Mahtab Servati,https://en.wikipedia.org/wiki/Mahtab_Servati,Q108680272,https://www.wikidata.org/wiki/Q108680272,female,actor,Iran,Tehran,1992-01-22T00:00:00Z,,
Shabnam Ghorbani,https://en.wikipedia.org/wiki/Shabnam_Ghorbani,Q116632460,https://www.wikidata.org/wiki/Q116632460,female,actor,Iran,Tehran,1989-07-10T00:00:00Z,,
Shahrzad (actress),https://en.wikipedia.org/wiki/Shahrzad_%28actress%29,,,,,,,,,
Elnaz Shakerdoost,https://en.wikipedia.org/wiki/Elnaz_Shakerdoost,Q3051612,https://www.wikidata.org/wiki/Q3051612,female,actor,Iran,Tehran,1984-06-28T00:00:00Z,,
Shamila Shirzad,https://en.wikipedia.org/wiki/Shamila_Shirzad,Q113711982,https://www.wikidata.org/wiki/Q113711982,female,film actor,,,2007-01-01T00:00:00Z,,
