Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Mirza Mohammad-Ali Khan Shirazi,https://en.wikipedia.org/wiki/Mirza_Mohammad-Ali_Khan_Shirazi,Q16053423,https://www.wikidata.org/wiki/Q16053423,male,politician,,,1780-01-01T00:00:00Z
Mirza Saeed Khan Ansari,https://en.wikipedia.org/wiki/Mirza_Saeed_Khan_Ansari,Q1263487,https://www.wikidata.org/wiki/Q1263487,male,politician,Iran,Ashlagh,1816-03-15T00:00:00Z
Mirza Yahya Khan Moshir od-Dowleh,https://en.wikipedia.org/wiki/Mirza_Yahya_Khan_Moshir_od-Dowleh,Q5958516,https://www.wikidata.org/wiki/Q5958516,male,politician,Iran,Qazvin,1831-01-01T00:00:00Z
Mohammad-Ali Ala ol-Saltaneh,https://en.wikipedia.org/wiki/Mohammad-Ali_Ala_ol-Saltaneh,Q466182,https://www.wikidata.org/wiki/Q466182,male,politician,Iran,Baghdad,1829-04-01T00:00:00Z
Manouchehr Mottaki,https://en.wikipedia.org/wiki/Manouchehr_Mottaki,Q374481,https://www.wikidata.org/wiki/Q374481,male,diplomat; politician,Iran,Bandar-e Gaz County,1953-05-12T00:00:00Z
Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi,Q217154,https://www.wikidata.org/wiki/Q217154,male,architect; essayist; journalist; painter; politician; writer,Iran,Khamaneh,1941-09-29T00:00:00Z
Abolqasem Najm,https://en.wikipedia.org/wiki/Abolqasem_Najm,Q322698,https://www.wikidata.org/wiki/Q322698,male,diplomat; politician,Iran,Tehran,1892-02-10T00:00:00Z
Hossein Navab,https://en.wikipedia.org/wiki/Hossein_Navab,Q16250468,https://www.wikidata.org/wiki/Q16250468,male,diplomat; politician,Iran,Iran,1897-01-01T00:00:00Z
Hussein Kuli Khan Nawab,https://en.wikipedia.org/wiki/Hussein_Kuli_Khan_Nawab,Q1639051,https://www.wikidata.org/wiki/Q1639051,male,politician,Iran,Tehran,1864-01-01T00:00:00Z
Neshat Esfahani,https://en.wikipedia.org/wiki/Neshat_Esfahani,Q6399773,https://www.wikidata.org/wiki/Q6399773,male,calligrapher; civil servant; poet; politician; writer,Iran,Isfahan,1759-01-01T00:00:00Z
Mohammad-Ali Rajai,https://en.wikipedia.org/wiki/Mohammad-Ali_Rajai,Q310592,https://www.wikidata.org/wiki/Q310592,male,politician; teacher,Iran,Qazvin,1933-06-15T00:00:00Z
Ali Akbar Salehi,https://en.wikipedia.org/wiki/Ali_Akbar_Salehi,Q283201,https://www.wikidata.org/wiki/Q283201,male,diplomat; physicist; politician; university teacher,Iran,Karbala,1949-03-24T00:00:00Z
Karim Sanjabi,https://en.wikipedia.org/wiki/Karim_Sanjabi,Q6370654,https://www.wikidata.org/wiki/Q6370654,male,politician; university teacher,Iran,Kermanshah,1905-09-11T00:00:00Z
Anoushirvan Sepahbodi,https://en.wikipedia.org/wiki/Anoushirvan_Sepahbodi,Q17991460,https://www.wikidata.org/wiki/Q17991460,male,diplomat; politician,Iran,Tehran,1888-01-01T00:00:00Z
Ali Soheili,https://en.wikipedia.org/wiki/Ali_Soheili,Q959815,https://www.wikidata.org/wiki/Q959815,male,diplomat; politician,Iran,Tabriz,1896-01-01T00:00:00Z
Ali Akbar Velayati,https://en.wikipedia.org/wiki/Ali_Akbar_Velayati,Q439354,https://www.wikidata.org/wiki/Q439354,male,physician; politician,Iran,Tehran,1945-06-24T00:00:00Z
Fazlollah Zahedi,https://en.wikipedia.org/wiki/Fazlollah_Zahedi,Q1396878,https://www.wikidata.org/wiki/Q1396878,male,military personnel; politician,Iran,Hamadan,1892-05-17T00:00:00Z
Mohammad Javad Zarif,https://en.wikipedia.org/wiki/Mohammad_Javad_Zarif,Q10296812,https://www.wikidata.org/wiki/Q10296812,male,academic; career diplomat,Iran,Tehran,1960-01-07T00:00:00Z
Mohammad-Reza Zafarghandi,https://en.wikipedia.org/wiki/Mohammad-Reza_Zafarghandi,Q5704843,https://www.wikidata.org/wiki/Q5704843,male,academic; physician,Iran,Tehran,1958-01-01T00:00:00Z
Mahmoud Alavi,https://en.wikipedia.org/wiki/Mahmoud_Alavi,Q14514594,https://www.wikidata.org/wiki/Q14514594,male,politician,Iran,Lamerd,1954-05-04T00:00:00Z
Ghorbanali Dorri-Najafabadi,https://en.wikipedia.org/wiki/Ghorbanali_Dorri-Najafabadi,Q446785,https://www.wikidata.org/wiki/Q446785,male,akhoond; politician; theologian,Iran,Ray,1950-01-01T00:00:00Z
Ali Fallahian,https://en.wikipedia.org/wiki/Ali_Fallahian,Q1399279,https://www.wikidata.org/wiki/Q1399279,male,politician,Iran,Najafabad,1945-10-23T00:00:00Z
Esmaeil Khatib,https://en.wikipedia.org/wiki/Esmaeil_Khatib,Q108120922,https://www.wikidata.org/wiki/Q108120922,male,civil servant,Iran,Qaen County,1961-01-01T00:00:00Z
Gholam-Hossein Mohseni-Eje'i,https://en.wikipedia.org/wiki/Gholam-Hossein_Mohseni-Eje%27i,,,,,,,
Heydar Moslehi,https://en.wikipedia.org/wiki/Heydar_Moslehi,Q48762,https://www.wikidata.org/wiki/Q48762,male,politician,Iran,Isfahan,1957-09-29T00:00:00Z
Mohammad Reyshahri,https://en.wikipedia.org/wiki/Mohammad_Reyshahri,Q446774,https://www.wikidata.org/wiki/Q446774,male,politician; ʿālim,Iran; Pahlavi Iran,Ray,1946-10-29T00:00:00Z
Ali Younesi,https://en.wikipedia.org/wiki/Ali_Younesi,Q446553,https://www.wikidata.org/wiki/Q446553,male,politician,Iran,Tehran,1951-01-01T00:00:00Z
Asadollah Alam,https://en.wikipedia.org/wiki/Asadollah_Alam,Q689394,https://www.wikidata.org/wiki/Q689394,male,politician,Iran,Birjand,1919-04-01T00:00:00Z
Shamseddin Amir-Alai,https://en.wikipedia.org/wiki/Shamseddin_Amir-Alai,Q5951080,https://www.wikidata.org/wiki/Q5951080,male,diplomat; politician,Iran,,1900-01-01T00:00:00Z
Sadegh Amirazizi,https://en.wikipedia.org/wiki/Sadegh_Amirazizi,Q28042258,https://www.wikidata.org/wiki/Q28042258,male,politician,Iran,,1904-01-01T00:00:00Z
Nader Batmanghelidj,https://en.wikipedia.org/wiki/Nader_Batmanghelidj,Q5555648,https://www.wikidata.org/wiki/Q5555648,male,diplomat; military officer; politician,Iran,Tabriz,1903-01-01T00:00:00Z
Ali Mohammad Besharati,https://en.wikipedia.org/wiki/Ali_Mohammad_Besharati,Q5828179,https://www.wikidata.org/wiki/Q5828179,male,politician,Iran,Jahrom,1945-01-01T00:00:00Z
Kamran Daneshjoo,https://en.wikipedia.org/wiki/Kamran_Daneshjoo,Q6359582,https://www.wikidata.org/wiki/Q6359582,male,politician,Iran,Damghan,1956-02-02T00:00:00Z
Amanullah Jahanbani,https://en.wikipedia.org/wiki/Amanullah_Jahanbani,Q4739975,https://www.wikidata.org/wiki/Q4739975,male,civil servant,Iran,Iran,1895-01-01T00:00:00Z
Ahmad Sayyed Javadi,https://en.wikipedia.org/wiki/Ahmad_Sayyed_Javadi,Q4695464,https://www.wikidata.org/wiki/Q4695464,male,lawyer; politician,Iran,Qazvin,1917-06-24T00:00:00Z
Ali Kordan,https://en.wikipedia.org/wiki/Ali_Kordan,Q782792,https://www.wikidata.org/wiki/Q782792,male,politician,Iran,Sari County,1958-10-23T00:00:00Z
Mohammad-Reza Mahdavi Kani,https://en.wikipedia.org/wiki/Mohammad-Reza_Mahdavi_Kani,Q722774,https://www.wikidata.org/wiki/Q722774,male,akhoond; politician; theologian,Iran,Tehran,1931-04-08T00:00:00Z
Sadegh Mahsouli,https://en.wikipedia.org/wiki/Sadegh_Mahsouli,Q442852,https://www.wikidata.org/wiki/Q442852,male,businessperson; entrepreneur; politician,Iran,Urmia,1959-04-09T00:00:00Z
Ali Akbar Mohtashamipour,https://en.wikipedia.org/wiki/Ali_Akbar_Mohtashamipour,Q1770882,https://www.wikidata.org/wiki/Q1770882,male,diplomat; politician,Iran; Pahlavi dynasty,Tehran,1947-01-01T00:00:00Z
Abdolvahed Mousavi Lari,https://en.wikipedia.org/wiki/Abdolvahed_Mousavi_Lari,Q4665113,https://www.wikidata.org/wiki/Q4665113,male,politician; religious figure,Iran,Mohr,1954-01-01T00:00:00Z
Ali Akbar Nategh-Nuri,https://en.wikipedia.org/wiki/Ali_Akbar_Nategh-Nuri,Q349096,https://www.wikidata.org/wiki/Q349096,male,politician,Iran,Mazandaran Province,1944-10-06T00:00:00Z
Javad Sadr,https://en.wikipedia.org/wiki/Javad_Sadr,Q5798112,https://www.wikidata.org/wiki/Q5798112,male,politician,Iran,Tehran,1912-01-01T00:00:00Z
Abbasqoli Khan Mo'tamed od-Dowleh Javanshir,https://en.wikipedia.org/wiki/Abbasqoli_Khan_Mo%27tamed_od-Dowleh_Javanshir,,,,,,,
Fathollah Khan Akbar,https://en.wikipedia.org/wiki/Fathollah_Khan_Akbar,Q1398054,https://www.wikidata.org/wiki/Q1398054,male,politician,Iran,Rasht,1878-01-01T00:00:00Z
Noureddin Alamouti,https://en.wikipedia.org/wiki/Noureddin_Alamouti,Q27063120,https://www.wikidata.org/wiki/Q27063120,male,politician,,"Varak, Qazvin",1901-01-01T00:00:00Z
Ali Reza Khan Azod-ol-Molk,https://en.wikipedia.org/wiki/Ali_Reza_Khan_Azod-ol-Molk,Q2646732,https://www.wikidata.org/wiki/Q2646732,male,politician,Qajar Iran,Tehran,1822-03-05T00:00:00Z
Alireza Avayi,https://en.wikipedia.org/wiki/Alireza_Avayi,Q5732771,https://www.wikidata.org/wiki/Q5732771,male,judge,Iran,Dezful,1956-05-20T00:00:00Z
Morteza Bakhtiari,https://en.wikipedia.org/wiki/Morteza_Bakhtiari,Q6914583,https://www.wikidata.org/wiki/Q6914583,male,politician,Iran,Mashhad,1952-01-01T00:00:00Z
Ali-Akbar Davar,https://en.wikipedia.org/wiki/Ali-Akbar_Davar,Q438979,https://www.wikidata.org/wiki/Q438979,male,journalist; judge; jurist; politician,Pahlavi Iran; Qajar Iran,Tehran,1885-01-01T00:00:00Z
Gholamreza Kianpour,https://en.wikipedia.org/wiki/Gholamreza_Kianpour,Q5934407,https://www.wikidata.org/wiki/Q5934407,male,politician,Iran,Isfahan,1928-01-01T00:00:00Z
Abdolali Lotfi,https://en.wikipedia.org/wiki/Abdolali_Lotfi,Q16051199,https://www.wikidata.org/wiki/Q16051199,male,lawyer; politician,Iran,Amol,1881-01-01T00:00:00Z
Ministry of Justice (Iran),https://en.wikipedia.org/wiki/Ministry_of_Justice_%28Iran%29,,,,,,,
Mohammad Baheri,https://en.wikipedia.org/wiki/Mohammad_Baheri,Q5948889,https://www.wikidata.org/wiki/Q5948889,male,politician,Iran,Shiraz,1918-01-01T00:00:00Z
Mohammad Naser Khan Zahir od-Dowleh,https://en.wikipedia.org/wiki/Mohammad_Naser_Khan_Zahir_od-Dowleh,Q20561432,https://www.wikidata.org/wiki/Q20561432,male,civil servant; politician,Iran,Tehran,1831-01-01T00:00:00Z
Amin Hossein Rahimi,https://en.wikipedia.org/wiki/Amin_Hossein_Rahimi,Q16045317,https://www.wikidata.org/wiki/Q16045317,male,politician,Iran,Malayer,1968-01-01T00:00:00Z
Mohsen Sadr,https://en.wikipedia.org/wiki/Mohsen_Sadr,Q526520,https://www.wikidata.org/wiki/Q526520,male,politician,Iran,Mahallat,1871-01-01T00:00:00Z
Esmail Shooshtari,https://en.wikipedia.org/wiki/Esmail_Shooshtari,Q5398413,https://www.wikidata.org/wiki/Q5398413,male,politician,Iran,Quchan,1949-01-01T00:00:00Z
Soleiman Khan Meykadeh,https://en.wikipedia.org/wiki/Soleiman_Khan_Meykadeh,Q18402515,https://www.wikidata.org/wiki/Q18402515,male,politician,Iran,Tehran,1868-01-01T00:00:00Z
Vosugh od-Dowleh,https://en.wikipedia.org/wiki/Vosugh_od-Dowleh,Q426031,https://www.wikidata.org/wiki/Q426031,male,politician,Iran,Tehran,1868-04-01T00:00:00Z
Yahya Sadeq Vaziri,https://en.wikipedia.org/wiki/Yahya_Sadeq_Vaziri,Q5961042,https://www.wikidata.org/wiki/Q5961042,male,politician,Iran,Khosro Abad Mansion,1911-10-11T00:00:00Z
Gholam Reza Aghazadeh,https://en.wikipedia.org/wiki/Gholam_Reza_Aghazadeh,Q1397212,https://www.wikidata.org/wiki/Q1397212,male,engineer; politician; scientist,Iran,Khoy,1949-03-15T00:00:00Z
Rostam Ghasemi,https://en.wikipedia.org/wiki/Rostam_Ghasemi,Q3790254,https://www.wikidata.org/wiki/Q3790254,male,military personnel; politician,Iran,Shiraz,1964-05-05T00:00:00Z
Kazem Vaziri Hamaneh,https://en.wikipedia.org/wiki/Kazem_Vaziri_Hamaneh,Q6381007,https://www.wikidata.org/wiki/Q6381007,male,politician,Iran,Yazd,1945-01-01T00:00:00Z
Ali Akbar Moinfar,https://en.wikipedia.org/wiki/Ali_Akbar_Moinfar,Q4724598,https://www.wikidata.org/wiki/Q4724598,male,politician,Iran,Tehran,1928-01-14T00:00:00Z
Javad Owji,https://en.wikipedia.org/wiki/Javad_Owji,Q108332006,https://www.wikidata.org/wiki/Q108332006,male,petroleum engineer,,Shiraz,1966-07-24T00:00:00Z
Mohammad Javad Tondguyan,https://en.wikipedia.org/wiki/Mohammad_Javad_Tondguyan,Q6892106,https://www.wikidata.org/wiki/Q6892106,male,engineer,Iran,Tehran,1938-03-22T00:00:00Z
List of prime ministers of Iran,https://en.wikipedia.org/wiki/List_of_prime_ministers_of_Iran,Q1790725,https://www.wikidata.org/wiki/Q1790725,,,,,
Prime Minister of Iran,https://en.wikipedia.org/wiki/Prime_Minister_of_Iran,Q13561063,https://www.wikidata.org/wiki/Q13561063,,,,,
Abol-Qasem Qa'em-Maqam,https://en.wikipedia.org/wiki/Abol-Qasem_Qa%27em-Maqam,,,,,,,
Haji Mirza Aqasi,https://en.wikipedia.org/wiki/Haji_Mirza_Aqasi,Q3055730,https://www.wikidata.org/wiki/Q3055730,male,politician,Guarded Domains of Iran,Maku,1783-01-01T00:00:00Z
Mirza Ali Asghar Khan Amin al-Soltan,https://en.wikipedia.org/wiki/Mirza_Ali_Asghar_Khan_Amin_al-Soltan,Q957636,https://www.wikidata.org/wiki/Q957636,male,politician,Qajar Iran,Tehran,1858-01-06T00:00:00Z
Asef al-Dowleh,https://en.wikipedia.org/wiki/Asef_al-Dowleh,Q16364440,https://www.wikidata.org/wiki/Q16364440,male,politician,,Gorgan,1757-11-05T00:00:00Z
Gholam Reza Azhari,https://en.wikipedia.org/wiki/Gholam_Reza_Azhari,Q700668,https://www.wikidata.org/wiki/Q700668,male,politician,Iran,Shiraz,1912-02-18T00:00:00Z
Shapour Bakhtiar,https://en.wikipedia.org/wiki/Shapour_Bakhtiar,Q471787,https://www.wikidata.org/wiki/Q471787,male,politician,Pahlavi Iran,Isfahan,1914-01-01T00:00:00Z
Najaf-Qoli Khan Bakhtiari,https://en.wikipedia.org/wiki/Najaf-Qoli_Khan_Bakhtiari,Q981700,https://www.wikidata.org/wiki/Q981700,male,military leader; politician; revolutionary; statesperson,Guarded Domains of Iran,Chaharmahal and Bakhtiari Province,1851-01-01T00:00:00Z
Morteza-Qoli Bayat,https://en.wikipedia.org/wiki/Morteza-Qoli_Bayat,Q983520,https://www.wikidata.org/wiki/Q983520,male,politician,Iran,Arak,1882-01-01T00:00:00Z
Manouchehr Eghbal,https://en.wikipedia.org/wiki/Manouchehr_Eghbal,Q876117,https://www.wikidata.org/wiki/Q876117,male,physician; politician; university teacher,Iran,Kashmar,1909-10-14T00:00:00Z
Abdol-Hossein Farman Farma,https://en.wikipedia.org/wiki/Abdol-Hossein_Farman_Farma,Q308243,https://www.wikidata.org/wiki/Q308243,male,politician,Iran; Qajar Iran,Tabriz,1857-01-01T00:00:00Z
Ebrahim Hakimi,https://en.wikipedia.org/wiki/Ebrahim_Hakimi,Q722455,https://www.wikidata.org/wiki/Q722455,male,physician; politician,Pahlavi Iran,Tabriz,1871-08-15T00:00:00Z
Reza Hekmat,https://en.wikipedia.org/wiki/Reza_Hekmat,Q3428941,https://www.wikidata.org/wiki/Q3428941,male,politician,Iran,Tehran,1891-01-01T00:00:00Z
Hossein-Qoli Nezam al-Saltaneh Mafi,https://en.wikipedia.org/wiki/Hossein-Qoli_Nezam_al-Saltaneh_Mafi,Q5691193,https://www.wikidata.org/wiki/Q5691193,male,politician,Iran,Qazvin,1832-04-01T00:00:00Z
Abdollah Khan Amin ol-Dowleh,https://en.wikipedia.org/wiki/Abdollah_Khan_Amin_ol-Dowleh,Q22977603,https://www.wikidata.org/wiki/Q22977603,male,civil servant,Iran,Isfahan,1779-01-01T00:00:00Z
Ali Mansur,https://en.wikipedia.org/wiki/Ali_Mansur,Q1470765,https://www.wikidata.org/wiki/Q1470765,male,politician,Iran,Tehran,1895-01-01T00:00:00Z
Hassan Ali Mansur,https://en.wikipedia.org/wiki/Hassan_Ali_Mansur,Q142387,https://www.wikidata.org/wiki/Q142387,male,politician,Pahlavi Iran,Tehran,1923-04-13T00:00:00Z
Ahmad Matin-Daftari,https://en.wikipedia.org/wiki/Ahmad_Matin-Daftari,Q400691,https://www.wikidata.org/wiki/Q400691,male,politician; university teacher,Iran,Tehran,1897-01-23T00:00:00Z
Mehdi Qoli Hedayat,https://en.wikipedia.org/wiki/Mehdi_Qoli_Hedayat,Q957495,https://www.wikidata.org/wiki/Q957495,male,politician,Iran,Tehran,1864-01-17T00:00:00Z
Mirza Mohammad Khan Sepahsalar,https://en.wikipedia.org/wiki/Mirza_Mohammad_Khan_Sepahsalar,Q22001275,https://www.wikidata.org/wiki/Q22001275,male,politician,Iran,Gorgan,
Mirza Yusuf Ashtiani,https://en.wikipedia.org/wiki/Mirza_Yusuf_Ashtiani,Q5946187,https://www.wikidata.org/wiki/Q5946187,male,politician,Qajar Iran,Tehran,1812-01-01T00:00:00Z
Abdol Majid Mirza,https://en.wikipedia.org/wiki/Abdol_Majid_Mirza,Q308247,https://www.wikidata.org/wiki/Q308247,male,politician,Iran,Tehran,1845-01-01T00:00:00Z
Mirza Aqa Khan Nuri,https://en.wikipedia.org/wiki/Mirza_Aqa_Khan_Nuri,Q8216006,https://www.wikidata.org/wiki/Q8216006,male,politician,Iran,Tehran,1807-01-01T00:00:00Z
Mostowfi ol-Mamalek,https://en.wikipedia.org/wiki/Mostowfi_ol-Mamalek,Q1399358,https://www.wikidata.org/wiki/Q1399358,male,politician,Iran,Tehran,1875-10-05T00:00:00Z
Hassan Pirnia,https://en.wikipedia.org/wiki/Hassan_Pirnia,Q1588597,https://www.wikidata.org/wiki/Q1588597,male,historian; politician; translator,Iran,Tabriz,1872-01-01T00:00:00Z
Ahmad Qavam,https://en.wikipedia.org/wiki/Ahmad_Qavam,Q400712,https://www.wikidata.org/wiki/Q400712,male,politician,Iran,Tehran,1876-01-02T00:00:00Z
Haj Ali Razmara,https://en.wikipedia.org/wiki/Haj_Ali_Razmara,Q1398936,https://www.wikidata.org/wiki/Q1398936,male,military officer; military personnel; politician,Iran,Tehran,1901-01-01T00:00:00Z
Mohammad Sa'ed,https://en.wikipedia.org/wiki/Mohammad_Sa%27ed,,,,,,,
Javad Sa'd al-Dowleh,https://en.wikipedia.org/wiki/Javad_Sa%27d_al-Dowleh,,,,,,,
Ahmad Moshir al-Saltaneh,https://en.wikipedia.org/wiki/Ahmad_Moshir_al-Saltaneh,Q6418867,https://www.wikidata.org/wiki/Q6418867,male,calligrapher; politician,Iran,Amol,1844-07-06T00:00:00Z
Reza Shah,https://en.wikipedia.org/wiki/Reza_Shah,Q182921,https://www.wikidata.org/wiki/Q182921,male,military personnel; politician,Iran,Alasht,1878-03-15T00:00:00Z
Hajji Ebrahim Shirazi,https://en.wikipedia.org/wiki/Hajji_Ebrahim_Shirazi,Q1655987,https://www.wikidata.org/wiki/Q1655987,male,mayor; official; politician; statesperson,Afsharid Iran; Qajar Iran; Zand dynasty,Shiraz,1745-01-01T00:00:00Z
Zia ol Din Tabatabaee,https://en.wikipedia.org/wiki/Zia_ol_Din_Tabatabaee,Q793889,https://www.wikidata.org/wiki/Q793889,male,journalist; politician,Iran,Shiraz,1888-01-01T00:00:00Z
Mohammad Vali Khan Khalatbari Tonekaboni,https://en.wikipedia.org/wiki/Mohammad_Vali_Khan_Khalatbari_Tonekaboni,Q179901,https://www.wikidata.org/wiki/Q179901,male,politician,Iran,Tonekabon,1847-04-01T00:00:00Z
Mohammad Farhadi,https://en.wikipedia.org/wiki/Mohammad_Farhadi,Q5948308,https://www.wikidata.org/wiki/Q5948308,male,physician; politician,Iran,Shahrud,1949-01-01T00:00:00Z
Mansour Gholami,https://en.wikipedia.org/wiki/Mansour_Gholami,Q42296409,https://www.wikidata.org/wiki/Q42296409,male,politician,,Bahar,1953-01-01T00:00:00Z
Seyed Zia Hashemi,https://en.wikipedia.org/wiki/Seyed_Zia_Hashemi,Q16053110,https://www.wikidata.org/wiki/Q16053110,male,physician; politician; sociologist,Iran,Yasuj,1967-01-01T00:00:00Z
Mostafa Moeen,https://en.wikipedia.org/wiki/Mostafa_Moeen,Q1382680,https://www.wikidata.org/wiki/Q1382680,male,physician; politician,Iran,Najafabad,1951-04-01T00:00:00Z
Houchang Nahavandi,https://en.wikipedia.org/wiki/Houchang_Nahavandi,Q3141242,https://www.wikidata.org/wiki/Q3141242,male,economist; politician; university teacher,Iran; Pahlavi Iran,Rasht,1932-12-02T00:00:00Z
Hossein Simaee Sarraf,https://en.wikipedia.org/wiki/Hossein_Simaee_Sarraf,Q85969667,https://www.wikidata.org/wiki/Q85969667,male,director; jurist; lawyer; researcher; university teacher; writer,,Mashhad,
Jafar Towfighi,https://en.wikipedia.org/wiki/Jafar_Towfighi,Q6121760,https://www.wikidata.org/wiki/Q6121760,male,engineer; politician; university teacher,Iran,Tehran,1956-03-19T00:00:00Z
Mohammad Ali Zolfigol,https://en.wikipedia.org/wiki/Mohammad_Ali_Zolfigol,Q6891786,https://www.wikidata.org/wiki/Q6891786,male,chemist; researcher,Iran,Ashtian,1966-01-01T00:00:00Z
Alireza Afshar,https://en.wikipedia.org/wiki/Alireza_Afshar,Q30123883,https://www.wikidata.org/wiki/Q30123883,male,mechanical engineer; military officer; politician,Iran; Pahlavi Iran,Mashhad,1951-01-01T00:00:00Z
Ali-Asghar Ahmadi,https://en.wikipedia.org/wiki/Ali-Asghar_Ahmadi,Q25424825,https://www.wikidata.org/wiki/Q25424825,male,politician,,Shahrud,1956-01-01T00:00:00Z
Amir-Hossein Khozeimé Alam,https://en.wikipedia.org/wiki/Amir-Hossein_Khozeim%C3%A9_Alam,,,,,,,
Ghassem Amoabediny,https://en.wikipedia.org/wiki/Ghassem_Amoabediny,Q91934150,https://www.wikidata.org/wiki/Q91934150,male,biotechnologist; chemical engineer; nanotechnologist; professor; researcher,Iran,,1965-01-01T00:00:00Z
Hamid-Reza Assefi,https://en.wikipedia.org/wiki/Hamid-Reza_Assefi,Q5644557,https://www.wikidata.org/wiki/Q5644557,male,diplomat; politician,Iran,Mashhad,1952-04-26T00:00:00Z
Mohammad Atrianfar,https://en.wikipedia.org/wiki/Mohammad_Atrianfar,Q6891859,https://www.wikidata.org/wiki/Q6891859,male,journalist; politician,Iran,Isfahan,1954-01-01T00:00:00Z
Morteza Bank,https://en.wikipedia.org/wiki/Morteza_Bank,Q16054078,https://www.wikidata.org/wiki/Q16054078,male,diplomat; politician,Iran,Isfahan,1955-01-01T00:00:00Z
Ahmad Bourghani,https://en.wikipedia.org/wiki/Ahmad_Bourghani,Q240657,https://www.wikidata.org/wiki/Q240657,male,journalist; politician,Iran,Tehran,1960-01-02T00:00:00Z
Gholam-Ali Haddad-Adel,https://en.wikipedia.org/wiki/Gholam-Ali_Haddad-Adel,Q1394767,https://www.wikidata.org/wiki/Q1394767,male,academic; philosopher; physicist; politician; translator; writer,Iran,Tehran,1945-05-04T00:00:00Z
Rahmatollah Hafezi,https://en.wikipedia.org/wiki/Rahmatollah_Hafezi,Q16045832,https://www.wikidata.org/wiki/Q16045832,male,physician; politician,Iran,Isfahan,1964-01-01T00:00:00Z
Pirouz Hanachi,https://en.wikipedia.org/wiki/Pirouz_Hanachi,Q30323771,https://www.wikidata.org/wiki/Q30323771,male,academic; architect; author; politician,Iran,Tehran,1963-06-11T00:00:00Z
Iraj Harirchi,https://en.wikipedia.org/wiki/Iraj_Harirchi,Q86359645,https://www.wikidata.org/wiki/Q86359645,male,physician; politician,Iran,Tabriz,1966-01-01T00:00:00Z
Mojtaba Samareh Hashemi,https://en.wikipedia.org/wiki/Mojtaba_Samareh_Hashemi,Q6895168,https://www.wikidata.org/wiki/Q6895168,male,politician,Iran,Kerman,
'Ali Hijazi,https://en.wikipedia.org/wiki/%27Ali_Hijazi,,,,,,,
Mohammad Ali Hosseini,https://en.wikipedia.org/wiki/Mohammad_Ali_Hosseini,Q3318915,https://www.wikidata.org/wiki/Q3318915,male,diplomat; politician,Iran,,1969-09-16T00:00:00Z
Nasrollah Jahangard,https://en.wikipedia.org/wiki/Nasrollah_Jahangard,Q6967329,https://www.wikidata.org/wiki/Q6967329,male,politician,Iran,Tehran,1958-02-14T00:00:00Z
Saeed Jalili,https://en.wikipedia.org/wiki/Saeed_Jalili,Q635059,https://www.wikidata.org/wiki/Q635059,male,academic; diplomat; politician; university teacher,Iran,Mashhad,1965-09-06T00:00:00Z
Sadegh Kharazi,https://en.wikipedia.org/wiki/Sadegh_Kharazi,Q7397789,https://www.wikidata.org/wiki/Q7397789,male,diplomat; journalist; politician,Iran,Tehran,1963-03-02T00:00:00Z
Bagher Larijani,https://en.wikipedia.org/wiki/Bagher_Larijani,Q4841852,https://www.wikidata.org/wiki/Q4841852,male,physician; researcher,Iran,Amol,1961-05-05T00:00:00Z
Mohammad-Javad Larijani,https://en.wikipedia.org/wiki/Mohammad-Javad_Larijani,Q48763,https://www.wikidata.org/wiki/Q48763,male,historian; politician,Iran,Najaf,1951-01-01T00:00:00Z
Sattar Mahmoudi,https://en.wikipedia.org/wiki/Sattar_Mahmoudi,Q37476226,https://www.wikidata.org/wiki/Q37476226,male,engineer; politician,,,
Hossein Malek-Afzali,https://en.wikipedia.org/wiki/Hossein_Malek-Afzali,Q5909082,https://www.wikidata.org/wiki/Q5909082,male,inventor; physician,Iran,,1939-01-01T00:00:00Z
Reza Mansouri,https://en.wikipedia.org/wiki/Reza_Mansouri,Q7319760,https://www.wikidata.org/wiki/Q7319760,male,astronomer; inventor; physicist,Iran,Tehran,1948-01-01T00:00:00Z
Mahmoud Mirlohi,https://en.wikipedia.org/wiki/Mahmoud_Mirlohi,Q30092658,https://www.wikidata.org/wiki/Q30092658,male,politician,,,
Morteza Moballegh,https://en.wikipedia.org/wiki/Morteza_Moballegh,Q30104893,https://www.wikidata.org/wiki/Q30104893,male,politician,,,
Mohammad-Hossein Moghimi,https://en.wikipedia.org/wiki/Mohammad-Hossein_Moghimi,Q5940268,https://www.wikidata.org/wiki/Q5940268,male,mechanical engineer; politician,Iran,Khomein County,1950-01-01T00:00:00Z
Abbas Mohtaj,https://en.wikipedia.org/wiki/Abbas_Mohtaj,Q25425713,https://www.wikidata.org/wiki/Q25425713,male,military personnel,Iran,Qom,1959-01-01T00:00:00Z
Mohammad-Ali Ramin,https://en.wikipedia.org/wiki/Mohammad-Ali_Ramin,Q835556,https://www.wikidata.org/wiki/Q835556,male,politician; university teacher,Iran,Dezful,1954-01-01T00:00:00Z
Reza Esfahani,https://en.wikipedia.org/wiki/Reza_Esfahani,Q5703137,https://www.wikidata.org/wiki/Q5703137,male,civil servant,Iran,Tehran,1935-01-01T00:00:00Z
