Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Mohammad Jorjandi,https://en.wikipedia.org/wiki/Mohammad_Jorjandi,Q108782772,https://www.wikidata.org/wiki/Q108782772,male,expert,United States,Zahedan,1980-11-20T00:00:00Z
Mohammad Saleh Meftah,https://en.wikipedia.org/wiki/Mohammad_Saleh_Meftah,Q112407681,https://www.wikidata.org/wiki/Q112407681,male,journalist; jurist; lawyer; political activist,Iran; Tehran,Estahban,1985-07-05T00:00:00Z
Kasra Nouri,https://en.wikipedia.org/wiki/Kasra_Nouri,Q15904887,https://www.wikidata.org/wiki/Q15904887,male,editor-in-chief; journalist; politician,Iran,Bandar Abbas,1990-06-27T00:00:00Z
Mohammad Nourizad,https://en.wikipedia.org/wiki/Mohammad_Nourizad,Q6892273,https://www.wikidata.org/wiki/Q6892273,male,blogger; film director; politician; screenwriter; television director,Iran,Tehran,1952-12-10T00:00:00Z
Majid Rafiei,https://en.wikipedia.org/wiki/Majid_Rafiei,Q131558548,https://www.wikidata.org/wiki/Q131558548,male,,,,
Rouhollah Zamzameh,https://en.wikipedia.org/wiki/Rouhollah_Zamzameh,Q136430509,https://www.wikidata.org/wiki/Q136430509,male,journalist,,,1979-01-01T00:00:00Z
Kianush Sanjari,https://en.wikipedia.org/wiki/Kianush_Sanjari,Q6403850,https://www.wikidata.org/wiki/Q6403850,male,activist; blogger; journalist,Iran,Tehran,1982-09-11T00:00:00Z
Saeid Seif,https://en.wikipedia.org/wiki/Saeid_Seif,Q132175320,https://www.wikidata.org/wiki/Q132175320,male,journalist,,Kermanshah,1984-08-15T00:00:00Z
Manouchehr Shafaei,https://en.wikipedia.org/wiki/Manouchehr_Shafaei,Q25426177,https://www.wikidata.org/wiki/Q25426177,male,human rights defender; journalist,Iran,Tehran,1949-09-23T00:00:00Z
Mohammad Alikhani (politician),https://en.wikipedia.org/wiki/Mohammad_Alikhani_%28politician%29,,,,,,,
Alireza Bakhtiari,https://en.wikipedia.org/wiki/Alireza_Bakhtiari,Q18921378,https://www.wikidata.org/wiki/Q18921378,male,businessperson; journalist; manager; merchant,Iran,Ahvaz,2000-01-01T00:00:00Z
Mehrdad Bazrpash,https://en.wikipedia.org/wiki/Mehrdad_Bazrpash,Q5958806,https://www.wikidata.org/wiki/Q5958806,male,politician,Iran,Tehran,1980-01-01T00:00:00Z
Mohammad Mahdi Faghihi,https://en.wikipedia.org/wiki/Mohammad_Mahdi_Faghihi,Q6892159,https://www.wikidata.org/wiki/Q6892159,male,journalist,Iran,Mashhad,1962-01-01T00:00:00Z
Elias Hazrati,https://en.wikipedia.org/wiki/Elias_Hazrati,Q5956220,https://www.wikidata.org/wiki/Q5956220,male,politician,Iran,Rasht,1961-03-13T00:00:00Z
Dariush Homayoon,https://en.wikipedia.org/wiki/Dariush_Homayoon,Q618255,https://www.wikidata.org/wiki/Q618255,male,activist; politician,Iran,Tehran,1928-09-27T00:00:00Z
Saleh Kamrani,https://en.wikipedia.org/wiki/Saleh_Kamrani,Q85998343,https://www.wikidata.org/wiki/Q85998343,male,human rights defender; lawyer; publisher,Sweden,Ahar,1972-12-31T00:00:00Z
Gholamhossein Karbaschi,https://en.wikipedia.org/wiki/Gholamhossein_Karbaschi,Q951081,https://www.wikidata.org/wiki/Q951081,male,cleric; politician,Iran,Qom,1954-08-23T00:00:00Z
Mostafa Kavakebian,https://en.wikipedia.org/wiki/Mostafa_Kavakebian,Q6916852,https://www.wikidata.org/wiki/Q6916852,male,politician,Iran,Semnan,1963-03-18T00:00:00Z
Moussa Kermanian,https://en.wikipedia.org/wiki/Moussa_Kermanian,Q116459330,https://www.wikidata.org/wiki/Q116459330,male,newspaper proprietor; writer,,Oudlajan,1922-01-01T00:00:00Z
Abbas Khalili,https://en.wikipedia.org/wiki/Abbas_Khalili,Q70100505,https://www.wikidata.org/wiki/Q70100505,male,diplomat; journalist; newspaper publisher; novelist; poet; translator; writer,Pahlavi Iran,Najaf,1896-01-01T00:00:00Z
Hadi Khamenei,https://en.wikipedia.org/wiki/Hadi_Khamenei,Q3893843,https://www.wikidata.org/wiki/Q3893843,male,politician; religious figure,Iran,Azerbaijan,1947-01-01T00:00:00Z
Mirza Malkam Khan,https://en.wikipedia.org/wiki/Mirza_Malkam_Khan,Q2656657,https://www.wikidata.org/wiki/Q2656657,male,diplomat; opinion journalist,Iran,New Julfa,1833-01-01T00:00:00Z
Mohammad Mousavi Khoeiniha,https://en.wikipedia.org/wiki/Mohammad_Mousavi_Khoeiniha,Q6892215,https://www.wikidata.org/wiki/Q6892215,male,akhoond; cleric; politician; theologian,Iran,Qazvin,1942-01-01T00:00:00Z
Abdollah Nouri,https://en.wikipedia.org/wiki/Abdollah_Nouri,Q2821332,https://www.wikidata.org/wiki/Q2821332,male,politician,Iran,Isfahan,1950-01-01T00:00:00Z
Hamid Rasaee,https://en.wikipedia.org/wiki/Hamid_Rasaee,Q5951192,https://www.wikidata.org/wiki/Q5951192,male,journalist; politician; writer,Iran,Tehran,1968-07-23T00:00:00Z
Mohsen Sazegara,https://en.wikipedia.org/wiki/Mohsen_Sazegara,Q6894447,https://www.wikidata.org/wiki/Q6894447,male,journalist; politician,Iran,Tehran,1955-01-05T00:00:00Z
Jahangir Tafazzoli,https://en.wikipedia.org/wiki/Jahangir_Tafazzoli,Q109549043,https://www.wikidata.org/wiki/Q109549043,male,journalist; politician; publisher,Iran,,1921-01-01T00:00:00Z
Mohammad Ali Vakili,https://en.wikipedia.org/wiki/Mohammad_Ali_Vakili,Q22981853,https://www.wikidata.org/wiki/Q22981853,male,politician,,Yasuj,1965-01-01T00:00:00Z
